	time (s)     A(t) 		SEM 10 traj
   4.9820000e-02   2.5270000e+02   2.7730849e+00
   4.9840000e-02   2.5240000e+02   2.7696771e+00
   4.9860000e-02   2.5220000e+02   2.7112933e+00
   4.9880000e-02   2.5170000e+02   2.7448943e+00
   4.9900000e-02   2.5140000e+02   2.7896635e+00
   4.9920000e-02   2.5110000e+02   2.8262657e+00
   4.9940000e-02   2.5150000e+02   3.0230595e+00
   4.9960000e-02   2.5140000e+02   3.1735014e+00
   4.9980000e-02   2.5190000e+02   3.4106044e+00
   5.0000000e-02   2.5200000e+02   3.3829639e+00
   5.0020000e-02   2.5290000e+02   3.5915023e+00
   5.0040000e-02   2.5300000e+02   3.5901099e+00
   5.0060000e-02   2.5330000e+02   3.6149381e+00
   5.0080000e-02   2.5260000e+02   3.4130469e+00
   5.0100000e-02   2.5280000e+02   3.3559235e+00
   5.0120000e-02   2.5250000e+02   3.4840908e+00
   5.0140000e-02   2.5230000e+02   3.5902646e+00
   5.0160000e-02   2.5240000e+02   3.5502739e+00
   5.0180000e-02   2.5130000e+02   3.4060404e+00
   5.0200000e-02   2.5100000e+02   3.4608926e+00
   5.0220000e-02   2.5100000e+02   3.2249031e+00
   5.0240000e-02   2.5130000e+02   3.2285188e+00
   5.0260000e-02   2.5070000e+02   3.2525204e+00
   5.0280000e-02   2.5120000e+02   3.4279894e+00
   5.0300000e-02   2.5180000e+02   3.0543230e+00
   5.0320000e-02   2.5090000e+02   2.9681644e+00
   5.0340000e-02   2.5090000e+02   2.7098585e+00
   5.0360000e-02   2.5100000e+02   2.5385910e+00
   5.0380000e-02   2.5130000e+02   2.5778975e+00
   5.0400000e-02   2.5060000e+02   2.6381812e+00
   5.0420000e-02   2.5070000e+02   2.5519056e+00
   5.0440000e-02   2.5050000e+02   2.5830645e+00
   5.0460000e-02   2.5050000e+02   2.7698777e+00
   5.0480000e-02   2.5010000e+02   2.8846336e+00
   5.0500000e-02   2.5010000e+02   3.0820268e+00
   5.0520000e-02   2.5050000e+02   3.2939338e+00
   5.0540000e-02   2.5030000e+02   3.3234855e+00
   5.0560000e-02   2.5010000e+02   3.3547644e+00
   5.0580000e-02   2.5030000e+02   3.4610531e+00
   5.0600000e-02   2.4990000e+02   3.4138606e+00
   5.0620000e-02   2.4970000e+02   3.5623026e+00
   5.0640000e-02   2.4950000e+02   3.7185720e+00
   5.0660000e-02   2.4880000e+02   3.7529248e+00
   5.0680000e-02   2.4890000e+02   3.6801268e+00
   5.0700000e-02   2.4860000e+02   3.6429536e+00
   5.0720000e-02   2.4820000e+02   3.3559235e+00
   5.0740000e-02   2.4810000e+02   3.4397997e+00
   5.0760000e-02   2.4790000e+02   3.1320920e+00
   5.0780000e-02   2.4770000e+02   3.1057295e+00
   5.0800000e-02   2.4770000e+02   3.0697448e+00
   5.0820000e-02   2.4770000e+02   3.0805844e+00
   5.0840000e-02   2.4750000e+02   3.2702361e+00
   5.0860000e-02   2.4750000e+02   3.1242777e+00
   5.0880000e-02   2.4750000e+02   3.0230595e+00
   5.0900000e-02   2.4820000e+02   3.1262331e+00
   5.0920000e-02   2.4860000e+02   3.0883293e+00
   5.0940000e-02   2.4880000e+02   3.1012542e+00
   5.0960000e-02   2.4870000e+02   3.1694724e+00
   5.0980000e-02   2.4860000e+02   3.3836207e+00
   5.1000000e-02   2.4800000e+02   3.3233183e+00
   5.1020000e-02   2.4730000e+02   3.0805844e+00
   5.1040000e-02   2.4700000e+02   2.9097537e+00
   5.1060000e-02   2.4680000e+02   2.9881246e+00
   5.1080000e-02   2.4640000e+02   2.9257478e+00
   5.1100000e-02   2.4620000e+02   3.0506830e+00
   5.1120000e-02   2.4570000e+02   2.7970222e+00
   5.1140000e-02   2.4550000e+02   2.8877134e+00
   5.1160000e-02   2.4570000e+02   2.9213771e+00
   5.1180000e-02   2.4580000e+02   3.1965259e+00
   5.1200000e-02   2.4600000e+02   3.2625825e+00
   5.1220000e-02   2.4630000e+02   3.5591822e+00
   5.1240000e-02   2.4610000e+02   3.6161674e+00
   5.1260000e-02   2.4650000e+02   3.6308860e+00
   5.1280000e-02   2.4690000e+02   3.4040825e+00
   5.1300000e-02   2.4640000e+02   3.2083225e+00
   5.1320000e-02   2.4670000e+02   3.2216283e+00
   5.1340000e-02   2.4670000e+02   3.3401597e+00
   5.1360000e-02   2.4690000e+02   3.2367679e+00
   5.1380000e-02   2.4720000e+02   3.0397368e+00
   5.1400000e-02   2.4680000e+02   2.9844039e+00
   5.1420000e-02   2.4660000e+02   3.0007406e+00
   5.1440000e-02   2.4650000e+02   2.9748950e+00
   5.1460000e-02   2.4660000e+02   2.9105173e+00
   5.1480000e-02   2.4640000e+02   3.1770007e+00
   5.1500000e-02   2.4650000e+02   3.3073991e+00
   5.1520000e-02   2.4700000e+02   3.2352228e+00
   5.1540000e-02   2.4680000e+02   3.2822756e+00
   5.1560000e-02   2.4710000e+02   3.2946084e+00
   5.1580000e-02   2.4770000e+02   3.2388269e+00
   5.1600000e-02   2.4780000e+02   3.2069369e+00
   5.1620000e-02   2.4760000e+02   3.2152415e+00
   5.1640000e-02   2.4740000e+02   3.2530328e+00
   5.1660000e-02   2.4700000e+02   3.2145503e+00
   5.1680000e-02   2.4700000e+02   3.2930904e+00
   5.1700000e-02   2.4730000e+02   3.5215211e+00
   5.1720000e-02   2.4680000e+02   3.4730710e+00
   5.1740000e-02   2.4660000e+02   3.5156792e+00
   5.1760000e-02   2.4590000e+02   3.6891733e+00
   5.1780000e-02   2.4580000e+02   3.5301873e+00
   5.1800000e-02   2.4580000e+02   3.4698703e+00
   5.1820000e-02   2.4550000e+02   3.5691580e+00
   5.1840000e-02   2.4580000e+02   3.3888707e+00
   5.1860000e-02   2.4570000e+02   3.2695565e+00
   5.1880000e-02   2.4570000e+02   3.1306726e+00
   5.1900000e-02   2.4540000e+02   2.9747082e+00
   5.1920000e-02   2.4550000e+02   3.0632227e+00
   5.1940000e-02   2.4570000e+02   3.1413019e+00
   5.1960000e-02   2.4590000e+02   2.9905406e+00
   5.1980000e-02   2.4600000e+02   3.0876096e+00
   5.2000000e-02   2.4590000e+02   3.1107341e+00
   5.2020000e-02   2.4620000e+02   3.3259919e+00
   5.2040000e-02   2.4660000e+02   3.5030146e+00
   5.2060000e-02   2.4620000e+02   3.6264461e+00
   5.2080000e-02   2.4560000e+02   3.4871192e+00
   5.2100000e-02   2.4510000e+02   3.4526962e+00
   5.2120000e-02   2.4540000e+02   3.7718254e+00
   5.2140000e-02   2.4570000e+02   3.8269512e+00
   5.2160000e-02   2.4470000e+02   3.7149847e+00
   5.2180000e-02   2.4440000e+02   3.5627705e+00
   5.2200000e-02   2.4470000e+02   3.6607528e+00
   5.2220000e-02   2.4460000e+02   3.5690024e+00
   5.2240000e-02   2.4540000e+02   3.4615347e+00
   5.2260000e-02   2.4450000e+02   3.5472994e+00
   5.2280000e-02   2.4540000e+02   3.5251478e+00
   5.2300000e-02   2.4530000e+02   3.3929666e+00
   5.2320000e-02   2.4500000e+02   3.4960295e+00
   5.2340000e-02   2.4490000e+02   3.4847286e+00
   5.2360000e-02   2.4500000e+02   3.5559028e+00
   5.2380000e-02   2.4480000e+02   3.6203131e+00
   5.2400000e-02   2.4440000e+02   3.7688784e+00
   5.2420000e-02   2.4390000e+02   3.6680300e+00
   5.2440000e-02   2.4280000e+02   3.7617963e+00
   5.2460000e-02   2.4360000e+02   3.6246073e+00
   5.2480000e-02   2.4380000e+02   3.6233809e+00
   5.2500000e-02   2.4410000e+02   3.5447927e+00
   5.2520000e-02   2.4410000e+02   3.4268547e+00
   5.2540000e-02   2.4430000e+02   3.5871685e+00
   5.2560000e-02   2.4450000e+02   3.4229617e+00
   5.2580000e-02   2.4430000e+02   3.3534394e+00
   5.2600000e-02   2.4370000e+02   3.1939178e+00
   5.2620000e-02   2.4410000e+02   3.2979792e+00
   5.2640000e-02   2.4400000e+02   3.3665016e+00
   5.2660000e-02   2.4380000e+02   3.2721043e+00
   5.2680000e-02   2.4460000e+02   3.3803353e+00
   5.2700000e-02   2.4460000e+02   3.1594655e+00
   5.2720000e-02   2.4450000e+02   3.3073991e+00
   5.2740000e-02   2.4420000e+02   3.2034703e+00
   5.2760000e-02   2.4440000e+02   3.0007406e+00
   5.2780000e-02   2.4490000e+02   3.1497795e+00
   5.2800000e-02   2.4530000e+02   3.0661231e+00
   5.2820000e-02   2.4550000e+02   3.0377258e+00
   5.2840000e-02   2.4570000e+02   2.9289740e+00
   5.2860000e-02   2.4570000e+02   2.7650598e+00
   5.2880000e-02   2.4630000e+02   2.7489392e+00
   5.2900000e-02   2.4600000e+02   2.5948667e+00
   5.2920000e-02   2.4540000e+02   2.6042700e+00
   5.2940000e-02   2.4480000e+02   2.5638513e+00
   5.2960000e-02   2.4480000e+02   2.6948511e+00
   5.2980000e-02   2.4510000e+02   2.6685410e+00
   5.3000000e-02   2.4550000e+02   2.8372522e+00
   5.3020000e-02   2.4470000e+02   2.9403326e+00
   5.3040000e-02   2.4440000e+02   2.8682166e+00
   5.3060000e-02   2.4420000e+02   2.6532998e+00
   5.3080000e-02   2.4400000e+02   2.6161889e+00
   5.3100000e-02   2.4420000e+02   2.5940102e+00
   5.3120000e-02   2.4370000e+02   2.7448943e+00
   5.3140000e-02   2.4410000e+02   2.8262657e+00
   5.3160000e-02   2.4430000e+02   2.8481963e+00
   5.3180000e-02   2.4430000e+02   2.9666667e+00
   5.3200000e-02   2.4480000e+02   2.9544693e+00
   5.3220000e-02   2.4530000e+02   2.7890660e+00
   5.3240000e-02   2.4600000e+02   2.8828998e+00
   5.3260000e-02   2.4660000e+02   2.6716620e+00
   5.3280000e-02   2.4720000e+02   2.7519690e+00
   5.3300000e-02   2.4740000e+02   2.7455014e+00
   5.3320000e-02   2.4730000e+02   2.7529782e+00
   5.3340000e-02   2.4720000e+02   2.8118796e+00
   5.3360000e-02   2.4730000e+02   2.6164013e+00
   5.3380000e-02   2.4740000e+02   2.6591561e+00
   5.3400000e-02   2.4730000e+02   2.7327235e+00
   5.3420000e-02   2.4650000e+02   2.8722813e+00
   5.3440000e-02   2.4680000e+02   2.8821288e+00
   5.3460000e-02   2.4720000e+02   2.8039654e+00
   5.3480000e-02   2.4710000e+02   2.9076527e+00
   5.3500000e-02   2.4730000e+02   2.8325489e+00
   5.3520000e-02   2.4780000e+02   2.4846194e+00
   5.3540000e-02   2.4800000e+02   2.5603819e+00
   5.3560000e-02   2.4820000e+02   2.7519690e+00
   5.3580000e-02   2.4800000e+02   3.0110906e+00
   5.3600000e-02   2.4760000e+02   3.0265492e+00
   5.3620000e-02   2.4760000e+02   2.9970356e+00
   5.3640000e-02   2.4770000e+02   2.9666667e+00
   5.3660000e-02   2.4800000e+02   3.1126980e+00
   5.3680000e-02   2.4770000e+02   3.1799720e+00
   5.3700000e-02   2.4760000e+02   3.2427697e+00
   5.3720000e-02   2.4780000e+02   3.2788887e+00
   5.3740000e-02   2.4750000e+02   3.1911335e+00
   5.3760000e-02   2.4720000e+02   3.1262331e+00
   5.3780000e-02   2.4710000e+02   3.1462500e+00
   5.3800000e-02   2.4710000e+02   3.1883468e+00
   5.3820000e-02   2.4740000e+02   3.4871192e+00
   5.3840000e-02   2.4730000e+02   3.5435387e+00
   5.3860000e-02   2.4700000e+02   3.5150470e+00
   5.3880000e-02   2.4700000e+02   3.4608926e+00
   5.3900000e-02   2.4720000e+02   3.5270384e+00
   5.3920000e-02   2.4740000e+02   3.4065297e+00
   5.3940000e-02   2.4780000e+02   3.3459760e+00
   5.3960000e-02   2.4840000e+02   3.4422215e+00
   5.3980000e-02   2.4880000e+02   3.4634601e+00
   5.4000000e-02   2.4890000e+02   3.4655447e+00
   5.4020000e-02   2.4890000e+02   3.5884073e+00
   5.4040000e-02   2.4880000e+02   3.7735925e+00
   5.4060000e-02   2.4910000e+02   3.8627854e+00
   5.4080000e-02   2.4880000e+02   3.6203131e+00
   5.4100000e-02   2.4930000e+02   3.6455452e+00
   5.4120000e-02   2.4930000e+02   3.8587563e+00
   5.4140000e-02   2.4960000e+02   3.7392810e+00
   5.4160000e-02   2.4980000e+02   3.6721172e+00
   5.4180000e-02   2.4990000e+02   3.7042018e+00
   5.4200000e-02   2.5050000e+02   3.9503868e+00
   5.4220000e-02   2.5040000e+02   3.9191836e+00
   5.4240000e-02   2.5100000e+02   3.9299420e+00
   5.4260000e-02   2.5030000e+02   3.7919505e+00
   5.4280000e-02   2.5130000e+02   3.4834529e+00
   5.4300000e-02   2.5120000e+02   3.6751417e+00
   5.4320000e-02   2.5100000e+02   3.6514837e+00
   5.4340000e-02   2.5200000e+02   3.5714921e+00
   5.4360000e-02   2.5230000e+02   3.6909800e+00
   5.4380000e-02   2.5270000e+02   3.6363902e+00
   5.4400000e-02   2.5250000e+02   3.8564520e+00
   5.4420000e-02   2.5220000e+02   3.7970749e+00
   5.4440000e-02   2.5230000e+02   3.6789189e+00
   5.4460000e-02   2.5230000e+02   3.8529931e+00
   5.4480000e-02   2.5210000e+02   3.7872593e+00
   5.4500000e-02   2.5210000e+02   3.6891733e+00
   5.4520000e-02   2.5290000e+02   3.8656608e+00
   5.4540000e-02   2.5240000e+02   3.8563080e+00
   5.4560000e-02   2.5270000e+02   3.8327536e+00
   5.4580000e-02   2.5340000e+02   3.8418745e+00
   5.4600000e-02   2.5240000e+02   3.7303560e+00
   5.4620000e-02   2.5180000e+02   3.6172427e+00
   5.4640000e-02   2.5170000e+02   3.6149381e+00
   5.4660000e-02   2.5240000e+02   3.7865258e+00
   5.4680000e-02   2.5220000e+02   3.7202150e+00
   5.4700000e-02   2.5260000e+02   3.8331884e+00
   5.4720000e-02   2.5300000e+02   3.8384024e+00
   5.4740000e-02   2.5280000e+02   3.9038443e+00
   5.4760000e-02   2.5300000e+02   4.0000000e+00
   5.4780000e-02   2.5390000e+02   3.7340773e+00
   5.4800000e-02   2.5370000e+02   3.7743285e+00
   5.4820000e-02   2.5370000e+02   4.1178473e+00
   5.4840000e-02   2.5380000e+02   4.0409020e+00
   5.4860000e-02   2.5410000e+02   4.0891455e+00
   5.4880000e-02   2.5380000e+02   3.8695392e+00
   5.4900000e-02   2.5480000e+02   4.0955260e+00
   5.4920000e-02   2.5510000e+02   4.0261644e+00
   5.4940000e-02   2.5490000e+02   3.8857289e+00
   5.4960000e-02   2.5560000e+02   3.8418745e+00
   5.4980000e-02   2.5460000e+02   3.9530579e+00
   5.5000000e-02   2.5490000e+02   3.8942978e+00
   5.5020000e-02   2.5550000e+02   3.9728244e+00
   5.5040000e-02   2.5540000e+02   3.6793719e+00
   5.5060000e-02   2.5550000e+02   3.6155528e+00
   5.5080000e-02   2.5520000e+02   3.5175749e+00
   5.5100000e-02   2.5500000e+02   3.5339622e+00
   5.5120000e-02   2.5460000e+02   3.3306656e+00
   5.5140000e-02   2.5460000e+02   3.1979160e+00
   5.5160000e-02   2.5420000e+02   3.3259919e+00
   5.5180000e-02   2.5460000e+02   3.3339999e+00
   5.5200000e-02   2.5430000e+02   3.3929666e+00
   5.5220000e-02   2.5380000e+02   3.2991581e+00
   5.5240000e-02   2.5330000e+02   3.0769754e+00
   5.5260000e-02   2.5330000e+02   3.2147231e+00
   5.5280000e-02   2.5360000e+02   3.2013886e+00
   5.5300000e-02   2.5430000e+02   3.1554186e+00
   5.5320000e-02   2.5450000e+02   3.1526003e+00
   5.5340000e-02   2.5440000e+02   3.0630413e+00
   5.5360000e-02   2.5440000e+02   2.9105173e+00
   5.5380000e-02   2.5410000e+02   3.1035822e+00
   5.5400000e-02   2.5440000e+02   2.9634814e+00
   5.5420000e-02   2.5400000e+02   2.8596814e+00
   5.5440000e-02   2.5410000e+02   3.0274669e+00
   5.5460000e-02   2.5410000e+02   3.1249889e+00
   5.5480000e-02   2.5360000e+02   2.9933259e+00
   5.5500000e-02   2.5360000e+02   2.9522120e+00
   5.5520000e-02   2.5300000e+02   2.7487371e+00
   5.5540000e-02   2.5370000e+02   2.6078940e+00
   5.5560000e-02   2.5340000e+02   2.9257478e+00
   5.5580000e-02   2.5360000e+02   2.9066972e+00
   5.5600000e-02   2.5290000e+02   2.6010682e+00
   5.5620000e-02   2.5310000e+02   2.3019316e+00
   5.5640000e-02   2.5200000e+02   2.3804761e+00
   5.5660000e-02   2.5140000e+02   2.3579652e+00
   5.5680000e-02   2.5130000e+02   2.7164110e+00
   5.5700000e-02   2.5080000e+02   2.5333333e+00
   5.5720000e-02   2.5120000e+02   2.5508169e+00
   5.5740000e-02   2.5190000e+02   2.4919872e+00
   5.5760000e-02   2.5210000e+02   2.6727015e+00
   5.5780000e-02   2.5130000e+02   2.4991110e+00
   5.5800000e-02   2.5170000e+02   2.4223496e+00
   5.5820000e-02   2.5180000e+02   2.5725042e+00
   5.5840000e-02   2.5140000e+02   2.6212804e+00
   5.5860000e-02   2.5160000e+02   2.5569079e+00
   5.5880000e-02   2.5100000e+02   2.3142073e+00
   5.5900000e-02   2.5080000e+02   2.3842073e+00
   5.5920000e-02   2.5020000e+02   2.4394899e+00
   5.5940000e-02   2.5050000e+02   2.4776781e+00
   5.5960000e-02   2.5040000e+02   2.4276189e+00
   5.5980000e-02   2.5040000e+02   2.3814095e+00
   5.6000000e-02   2.5040000e+02   2.6170382e+00
   5.6020000e-02   2.5060000e+02   2.6042700e+00
   5.6040000e-02   2.5070000e+02   2.5475478e+00
   5.6060000e-02   2.5110000e+02   2.5449296e+00
   5.6080000e-02   2.5130000e+02   2.5605989e+00
   5.6100000e-02   2.5160000e+02   2.6170382e+00
   5.6120000e-02   2.5150000e+02   2.5044405e+00
   5.6140000e-02   2.5190000e+02   2.6180994e+00
   5.6160000e-02   2.5150000e+02   2.7049338e+00
   5.6180000e-02   2.5150000e+02   2.7049338e+00
   5.6200000e-02   2.5130000e+02   2.6375494e+00
   5.6220000e-02   2.5140000e+02   2.6297444e+00
   5.6240000e-02   2.5100000e+02   2.8166174e+00
   5.6260000e-02   2.5140000e+02   3.2221456e+00
   5.6280000e-02   2.5190000e+02   3.2946084e+00
   5.6300000e-02   2.5180000e+02   3.5017456e+00
   5.6320000e-02   2.5190000e+02   3.6467642e+00
   5.6340000e-02   2.5240000e+02   3.8505411e+00
   5.6360000e-02   2.5200000e+02   3.9072582e+00
   5.6380000e-02   2.5250000e+02   3.9079691e+00
   5.6400000e-02   2.5260000e+02   3.9305075e+00
   5.6420000e-02   2.5220000e+02   3.4826554e+00
   5.6440000e-02   2.5250000e+02   3.5095109e+00
   5.6460000e-02   2.5230000e+02   3.4481879e+00
   5.6480000e-02   2.5250000e+02   3.2770244e+00
   5.6500000e-02   2.5230000e+02   3.1834642e+00
   5.6520000e-02   2.5220000e+02   3.3492951e+00
   5.6540000e-02   2.5270000e+02   3.2559348e+00
   5.6560000e-02   2.5260000e+02   3.3836207e+00
   5.6580000e-02   2.5260000e+02   3.3704599e+00
   5.6600000e-02   2.5310000e+02   3.3712840e+00
   5.6620000e-02   2.5260000e+02   3.2324741e+00
   5.6640000e-02   2.5280000e+02   3.3126022e+00
   5.6660000e-02   2.5260000e+02   3.4743505e+00
   5.6680000e-02   2.5300000e+02   3.6998498e+00
   5.6700000e-02   2.5320000e+02   3.5144148e+00
   5.6720000e-02   2.5260000e+02   3.4065297e+00
   5.6740000e-02   2.5270000e+02   3.4898265e+00
   5.6760000e-02   2.5260000e+02   3.4871192e+00
   5.6780000e-02   2.5250000e+02   3.5441658e+00
   5.6800000e-02   2.5280000e+02   3.6811834e+00
   5.6820000e-02   2.5230000e+02   3.7358622e+00
   5.6840000e-02   2.5170000e+02   3.6057054e+00
   5.6860000e-02   2.5110000e+02   3.3745782e+00
   5.6880000e-02   2.5090000e+02   3.3147817e+00
   5.6900000e-02   2.5070000e+02   3.2491024e+00
   5.6920000e-02   2.5100000e+02   3.2180049e+00
   5.6940000e-02   2.5070000e+02   3.1624533e+00
   5.6960000e-02   2.5090000e+02   3.1214313e+00
   5.6980000e-02   2.5100000e+02   2.8751812e+00
   5.7000000e-02   2.5040000e+02   2.9408993e+00
   5.7020000e-02   2.5020000e+02   3.2584932e+00
   5.7040000e-02   2.5000000e+02   3.1552426e+00
   5.7060000e-02   2.4960000e+02   3.3770467e+00
   5.7080000e-02   2.4940000e+02   3.3770467e+00
   5.7100000e-02   2.4980000e+02   3.2550815e+00
   5.7120000e-02   2.4940000e+02   3.2324741e+00
   5.7140000e-02   2.4950000e+02   3.0413813e+00
   5.7160000e-02   2.5000000e+02   2.6708301e+00
   5.7180000e-02   2.5010000e+02   2.5839247e+00
   5.7200000e-02   2.5050000e+02   2.5701275e+00
   5.7220000e-02   2.5070000e+02   2.7730849e+00
   5.7240000e-02   2.5050000e+02   2.6760252e+00
   5.7260000e-02   2.5060000e+02   2.8487814e+00
   5.7280000e-02   2.5040000e+02   2.6465911e+00
   5.7300000e-02   2.5070000e+02   2.6958816e+00
   5.7320000e-02   2.5070000e+02   2.7810869e+00
   5.7340000e-02   2.5070000e+02   2.8792360e+00
   5.7360000e-02   2.5040000e+02   2.7088333e+00
   5.7380000e-02   2.5050000e+02   2.9183329e+00
   5.7400000e-02   2.5070000e+02   2.7730849e+00
   5.7420000e-02   2.5110000e+02   2.7586228e+00
   5.7440000e-02   2.5090000e+02   2.7746872e+00
   5.7460000e-02   2.5000000e+02   2.6874192e+00
   5.7480000e-02   2.4990000e+02   2.6095977e+00
   5.7500000e-02   2.5060000e+02   2.7088333e+00
   5.7520000e-02   2.5050000e+02   2.8450737e+00
   5.7540000e-02   2.5090000e+02   2.7262102e+00
   5.7560000e-02   2.5110000e+02   2.6560204e+00
   5.7580000e-02   2.5060000e+02   2.6000000e+00
   5.7600000e-02   2.5100000e+02   2.6119384e+00
   5.7620000e-02   2.5120000e+02   2.7194771e+00
   5.7640000e-02   2.5220000e+02   2.6824533e+00
   5.7660000e-02   2.5270000e+02   2.6459613e+00
   5.7680000e-02   2.5210000e+02   2.7746872e+00
   5.7700000e-02   2.5260000e+02   2.8682166e+00
   5.7720000e-02   2.5280000e+02   2.8627881e+00
   5.7740000e-02   2.5330000e+02   3.0038864e+00
   5.7760000e-02   2.5380000e+02   2.8000000e+00
   5.7780000e-02   2.5360000e+02   2.9446750e+00
   5.7800000e-02   2.5380000e+02   3.2276582e+00
   5.7820000e-02   2.5440000e+02   3.1205413e+00
   5.7840000e-02   2.5430000e+02   3.0877896e+00
   5.7860000e-02   2.5410000e+02   3.0603195e+00
   5.7880000e-02   2.5410000e+02   3.0566867e+00
   5.7900000e-02   2.5410000e+02   3.1603446e+00
   5.7920000e-02   2.5420000e+02   3.2653058e+00
   5.7940000e-02   2.5400000e+02   3.1411251e+00
   5.7960000e-02   2.5350000e+02   3.1420093e+00
   5.7980000e-02   2.5370000e+02   2.8049559e+00
   5.8000000e-02   2.5290000e+02   3.0384572e+00
   5.8020000e-02   2.5350000e+02   2.9183329e+00
   5.8040000e-02   2.5400000e+02   2.8867513e+00
   5.8060000e-02   2.5400000e+02   2.7728846e+00
   5.8080000e-02   2.5490000e+02   3.0053656e+00
   5.8100000e-02   2.5500000e+02   3.2317866e+00
   5.8120000e-02   2.5470000e+02   3.0515934e+00
   5.8140000e-02   2.5430000e+02   3.0406505e+00
   5.8160000e-02   2.5400000e+02   3.0912062e+00
   5.8180000e-02   2.5370000e+02   3.0186458e+00
   5.8200000e-02   2.5320000e+02   3.0760725e+00
   5.8220000e-02   2.5320000e+02   2.8744082e+00
   5.8240000e-02   2.5290000e+02   2.7866746e+00
   5.8260000e-02   2.5360000e+02   2.7211109e+00
   5.8280000e-02   2.5360000e+02   2.7455014e+00
   5.8300000e-02   2.5300000e+02   2.9363621e+00
   5.8320000e-02   2.5270000e+02   3.1483682e+00
   5.8340000e-02   2.5260000e+02   3.2836294e+00
   5.8360000e-02   2.5230000e+02   3.1413019e+00
   5.8380000e-02   2.5210000e+02   3.1000000e+00
   5.8400000e-02   2.5200000e+02   3.2523496e+00
   5.8420000e-02   2.5240000e+02   3.2117839e+00
   5.8440000e-02   2.5260000e+02   3.4454479e+00
   5.8460000e-02   2.5200000e+02   3.2998316e+00
   5.8480000e-02   2.5220000e+02   3.3293309e+00
   5.8500000e-02   2.5200000e+02   3.2006944e+00
   5.8520000e-02   2.5140000e+02   3.2666667e+00
   5.8540000e-02   2.5130000e+02   3.1200071e+00
   5.8560000e-02   2.5150000e+02   3.0740852e+00
   5.8580000e-02   2.5140000e+02   3.0991038e+00
   5.8600000e-02   2.5100000e+02   3.2006944e+00
   5.8620000e-02   2.5180000e+02   3.1825915e+00
   5.8640000e-02   2.5150000e+02   3.0083218e+00
   5.8660000e-02   2.5150000e+02   2.9410882e+00
   5.8680000e-02   2.5140000e+02   3.1240999e+00
   5.8700000e-02   2.5070000e+02   3.0369941e+00
   5.8720000e-02   2.5030000e+02   3.1448370e+00
   5.8740000e-02   2.5010000e+02   3.1987845e+00
   5.8760000e-02   2.5120000e+02   3.3459760e+00
   5.8780000e-02   2.5120000e+02   3.1084115e+00
   5.8800000e-02   2.5110000e+02   3.3679865e+00
   5.8820000e-02   2.5160000e+02   3.2903900e+00
   5.8840000e-02   2.5210000e+02   3.2022561e+00
   5.8860000e-02   2.5170000e+02   3.3301652e+00
   5.8880000e-02   2.5180000e+02   2.9769485e+00
   5.8900000e-02   2.5220000e+02   3.0103525e+00
   5.8920000e-02   2.5150000e+02   3.0486791e+00
   5.8940000e-02   2.5190000e+02   3.0856298e+00
   5.8960000e-02   2.5210000e+02   3.2777024e+00
   5.8980000e-02   2.5200000e+02   3.2998316e+00
   5.9000000e-02   2.5140000e+02   3.1347515e+00
   5.9020000e-02   2.5070000e+02   3.1799720e+00
   5.9040000e-02   2.5050000e+02   3.3541020e+00
   5.9060000e-02   2.4990000e+02   3.2022561e+00
   5.9080000e-02   2.5070000e+02   3.2216283e+00
   5.9100000e-02   2.5090000e+02   3.3547644e+00
   5.9120000e-02   2.5080000e+02   3.4376995e+00
   5.9140000e-02   2.5120000e+02   3.4890304e+00
   5.9160000e-02   2.5130000e+02   3.2831218e+00
   5.9180000e-02   2.5080000e+02   3.3459760e+00
   5.9200000e-02   2.5060000e+02   3.2117839e+00
   5.9220000e-02   2.5080000e+02   3.3326666e+00
   5.9240000e-02   2.5050000e+02   3.3541020e+00
   5.9260000e-02   2.5100000e+02   3.4351128e+00
   5.9280000e-02   2.5100000e+02   3.4864818e+00
   5.9300000e-02   2.5090000e+02   3.7578067e+00
   5.9320000e-02   2.5090000e+02   3.6680300e+00
   5.9340000e-02   2.5020000e+02   3.6478304e+00
   5.9360000e-02   2.5000000e+02   3.6636351e+00
   5.9380000e-02   2.5020000e+02   3.6992492e+00
   5.9400000e-02   2.4980000e+02   3.8204130e+00
   5.9420000e-02   2.5020000e+02   3.7941475e+00
   5.9440000e-02   2.5040000e+02   3.9389790e+00
   5.9460000e-02   2.5060000e+02   3.9049826e+00
   5.9480000e-02   2.4990000e+02   3.9085377e+00
   5.9500000e-02   2.5030000e+02   4.2006613e+00
   5.9520000e-02   2.5020000e+02   4.1973537e+00
   5.9540000e-02   2.5010000e+02   4.3139309e+00
   5.9560000e-02   2.5050000e+02   4.2328084e+00
   5.9580000e-02   2.5030000e+02   4.3488185e+00
   5.9600000e-02   2.5040000e+02   4.1904654e+00
   5.9620000e-02   2.4990000e+02   4.2043628e+00
   5.9640000e-02   2.5010000e+02   4.2385794e+00
   5.9660000e-02   2.5040000e+02   4.0611985e+00
   5.9680000e-02   2.5020000e+02   4.2630193e+00
   5.9700000e-02   2.5010000e+02   4.2803167e+00
   5.9720000e-02   2.5010000e+02   4.3472852e+00
   5.9740000e-02   2.5060000e+02   4.4050476e+00
   5.9760000e-02   2.5020000e+02   4.1734611e+00
   5.9780000e-02   2.4990000e+02   4.1831673e+00
