	time (s)	A(t)		SEM for 10 traj
   1.3991000e+00   3.9700000e+01   1.1060440e+00
   1.3991500e+00   3.9800000e+01   1.1333333e+00
   1.3992000e+00   3.9700000e+01   1.1357817e+00
   1.3992500e+00   3.9700000e+01   1.1357817e+00
   1.3993000e+00   3.9800000e+01   1.1333333e+00
   1.3993500e+00   3.9900000e+01   1.1874342e+00
   1.3994000e+00   3.9800000e+01   1.2631530e+00
   1.3994500e+00   3.9600000e+01   1.1274356e+00
   1.3995000e+00   3.9400000e+01   1.1274356e+00
   1.3995500e+00   3.9400000e+01   1.1274356e+00
   1.3996000e+00   3.9300000e+01   1.1357817e+00
   1.3996500e+00   3.9400000e+01   1.1566234e+00
   1.3997000e+00   3.9400000e+01   1.1566234e+00
   1.3997500e+00   3.9500000e+01   1.1855613e+00
   1.3998000e+00   3.9600000e+01   1.2036980e+00
   1.3998500e+00   3.9600000e+01   1.2036980e+00
   1.3999000e+00   3.9600000e+01   1.2036980e+00
   1.3999500e+00   3.9600000e+01   1.2036980e+00
   1.4000000e+00   3.9600000e+01   1.2036980e+00
   1.4000500e+00   3.9600000e+01   1.2036980e+00
   1.4001000e+00   3.9800000e+01   1.1907047e+00
   1.4001500e+00   3.9700000e+01   1.2023126e+00
   1.4002000e+00   3.9800000e+01   1.2092238e+00
   1.4002500e+00   3.9800000e+01   1.2092238e+00
   1.4003000e+00   3.9800000e+01   1.2092238e+00
   1.4003500e+00   3.9800000e+01   1.2092238e+00
   1.4004000e+00   3.9800000e+01   1.2719189e+00
   1.4004500e+00   3.9700000e+01   1.2387269e+00
   1.4005000e+00   3.9600000e+01   1.3097922e+00
   1.4005500e+00   3.9800000e+01   1.3808210e+00
   1.4006000e+00   3.9900000e+01   1.4098857e+00
   1.4006500e+00   4.0000000e+01   1.3984118e+00
   1.4007000e+00   4.0200000e+01   1.4742230e+00
   1.4007500e+00   4.0000000e+01   1.4681810e+00
   1.4008000e+00   4.0000000e+01   1.4681810e+00
   1.4008500e+00   4.0000000e+01   1.4681810e+00
   1.4009000e+00   3.9800000e+01   1.4514361e+00
   1.4009500e+00   3.9800000e+01   1.4514361e+00
   1.4010000e+00   3.9700000e+01   1.3828312e+00
   1.4010500e+00   3.9600000e+01   1.4079141e+00
   1.4011000e+00   3.9500000e+01   1.4395215e+00
   1.4011500e+00   3.9500000e+01   1.4395215e+00
   1.4012000e+00   3.9400000e+01   1.4313940e+00
   1.4012500e+00   3.9300000e+01   1.4685594e+00
   1.4013000e+00   3.9300000e+01   1.4685594e+00
   1.4013500e+00   3.9300000e+01   1.4685594e+00
   1.4014000e+00   3.9300000e+01   1.4685594e+00
   1.4014500e+00   3.9500000e+01   1.4083087e+00
   1.4015000e+00   3.9400000e+01   1.4157840e+00
   1.4015500e+00   3.9300000e+01   1.3988090e+00
   1.4016000e+00   3.9200000e+01   1.3888444e+00
   1.4016500e+00   3.9100000e+01   1.3617799e+00
   1.4017000e+00   3.9000000e+01   1.3743685e+00
   1.4017500e+00   3.9000000e+01   1.4298407e+00
   1.4018000e+00   3.8800000e+01   1.4282857e+00
   1.4018500e+00   3.8600000e+01   1.4996296e+00
   1.4019000e+00   3.8700000e+01   1.4985178e+00
   1.4019500e+00   3.8700000e+01   1.4985178e+00
   1.4020000e+00   3.8800000e+01   1.4437605e+00
   1.4020500e+00   3.8900000e+01   1.5235193e+00
   1.4021000e+00   3.8900000e+01   1.5235193e+00
   1.4021500e+00   3.8900000e+01   1.5235193e+00
   1.4022000e+00   3.9100000e+01   1.5088627e+00
   1.4022500e+00   3.9100000e+01   1.4410644e+00
   1.4023000e+00   3.9300000e+01   1.4533486e+00
   1.4023500e+00   3.9300000e+01   1.4533486e+00
   1.4024000e+00   3.9300000e+01   1.4533486e+00
   1.4024500e+00   3.9400000e+01   1.4544949e+00
   1.4025000e+00   3.9400000e+01   1.4544949e+00
   1.4025500e+00   3.9400000e+01   1.4847372e+00
   1.4026000e+00   3.9400000e+01   1.4847372e+00
   1.4026500e+00   3.9400000e+01   1.4847372e+00
   1.4027000e+00   3.9100000e+01   1.4333333e+00
   1.4027500e+00   3.9100000e+01   1.4333333e+00
   1.4028000e+00   3.9100000e+01   1.4333333e+00
   1.4028500e+00   3.9200000e+01   1.4047538e+00
   1.4029000e+00   3.9200000e+01   1.4047538e+00
   1.4029500e+00   3.9100000e+01   1.3780018e+00
   1.4030000e+00   3.9000000e+01   1.4375906e+00
   1.4030500e+00   3.9100000e+01   1.4487543e+00
   1.4031000e+00   3.9000000e+01   1.4681810e+00
   1.4031500e+00   3.8900000e+01   1.4487543e+00
   1.4032000e+00   3.9000000e+01   1.4529663e+00
   1.4032500e+00   3.9000000e+01   1.4529663e+00
   1.4033000e+00   3.9000000e+01   1.4529663e+00
   1.4033500e+00   3.9000000e+01   1.4907120e+00
   1.4034000e+00   3.9000000e+01   1.4907120e+00
   1.4034500e+00   3.9100000e+01   1.4640128e+00
   1.4035000e+00   3.9100000e+01   1.4640128e+00
   1.4035500e+00   3.9100000e+01   1.4640128e+00
   1.4036000e+00   3.9200000e+01   1.4817407e+00
   1.4036500e+00   3.9000000e+01   1.4907120e+00
   1.4037000e+00   3.9000000e+01   1.4907120e+00
   1.4037500e+00   3.9000000e+01   1.4907120e+00
   1.4038000e+00   3.8800000e+01   1.5477582e+00
   1.4038500e+00   3.8800000e+01   1.5477582e+00
   1.4039000e+00   3.8900000e+01   1.5666667e+00
   1.4039500e+00   3.8900000e+01   1.5666667e+00
   1.4040000e+00   3.8900000e+01   1.5666667e+00
   1.4040500e+00   3.8800000e+01   1.5040686e+00
   1.4041000e+00   3.8900000e+01   1.5235193e+00
   1.4041500e+00   3.8900000e+01   1.5235193e+00
   1.4042000e+00   3.8900000e+01   1.5235193e+00
   1.4042500e+00   3.9000000e+01   1.5491933e+00
   1.4043000e+00   3.9100000e+01   1.5524175e+00
   1.4043500e+00   3.9100000e+01   1.5524175e+00
   1.4044000e+00   3.9100000e+01   1.5524175e+00
   1.4044500e+00   3.9000000e+01   1.5916449e+00
   1.4045000e+00   3.8900000e+01   1.5380363e+00
   1.4045500e+00   3.8900000e+01   1.5380363e+00
   1.4046000e+00   3.9000000e+01   1.5634719e+00
   1.4046500e+00   3.8900000e+01   1.5595583e+00
   1.4047000e+00   3.8900000e+01   1.5595583e+00
   1.4047500e+00   3.8800000e+01   1.5620499e+00
   1.4048000e+00   3.8900000e+01   1.5947832e+00
   1.4048500e+00   3.9000000e+01   1.6261748e+00
   1.4049000e+00   3.9000000e+01   1.6261748e+00
   1.4049500e+00   3.8800000e+01   1.6384274e+00
   1.4050000e+00   3.8700000e+01   1.6603213e+00
   1.4050500e+00   3.8600000e+01   1.6478943e+00
   1.4051000e+00   3.8600000e+01   1.5930404e+00
   1.4051500e+00   3.8600000e+01   1.5930404e+00
   1.4052000e+00   3.8600000e+01   1.5930404e+00
   1.4052500e+00   3.8400000e+01   1.5860503e+00
   1.4053000e+00   3.8400000e+01   1.5860503e+00
   1.4053500e+00   3.8300000e+01   1.6468826e+00
   1.4054000e+00   3.8200000e+01   1.7113997e+00
   1.4054500e+00   3.8100000e+01   1.6763055e+00
   1.4055000e+00   3.8200000e+01   1.6918103e+00
   1.4055500e+00   3.8200000e+01   1.6918103e+00
   1.4056000e+00   3.8200000e+01   1.6918103e+00
   1.4056500e+00   3.8400000e+01   1.7009801e+00
   1.4057000e+00   3.8400000e+01   1.7009801e+00
   1.4057500e+00   3.8400000e+01   1.7009801e+00
   1.4058000e+00   3.8300000e+01   1.6802778e+00
   1.4058500e+00   3.8400000e+01   1.7139947e+00
   1.4059000e+00   3.8400000e+01   1.7139947e+00
   1.4059500e+00   3.8600000e+01   1.7962925e+00
   1.4060000e+00   3.8600000e+01   1.7962925e+00
   1.4060500e+00   3.8500000e+01   1.7841898e+00
   1.4061000e+00   3.8500000e+01   1.7841898e+00
   1.4061500e+00   3.8500000e+01   1.7591033e+00
   1.4062000e+00   3.8500000e+01   1.7591033e+00
   1.4062500e+00   3.8400000e+01   1.7587875e+00
   1.4063000e+00   3.8400000e+01   1.7587875e+00
   1.4063500e+00   3.8400000e+01   1.7587875e+00
   1.4064000e+00   3.8200000e+01   1.6983652e+00
   1.4064500e+00   3.8100000e+01   1.6563011e+00
   1.4065000e+00   3.8100000e+01   1.5524175e+00
   1.4065500e+00   3.8100000e+01   1.5524175e+00
   1.4066000e+00   3.8100000e+01   1.5807874e+00
   1.4066500e+00   3.8100000e+01   1.5807874e+00
   1.4067000e+00   3.8100000e+01   1.5807874e+00
   1.4067500e+00   3.8100000e+01   1.6292466e+00
   1.4068000e+00   3.8100000e+01   1.6292466e+00
   1.4068500e+00   3.8300000e+01   1.5709162e+00
   1.4069000e+00   3.8400000e+01   1.5719768e+00
   1.4069500e+00   3.8400000e+01   1.5719768e+00
   1.4070000e+00   3.8300000e+01   1.5351439e+00
   1.4070500e+00   3.8200000e+01   1.5040686e+00
   1.4071000e+00   3.8300000e+01   1.5132746e+00
   1.4071500e+00   3.8400000e+01   1.5434449e+00
   1.4072000e+00   3.8200000e+01   1.5114379e+00
   1.4072500e+00   3.8200000e+01   1.5114379e+00
   1.4073000e+00   3.8200000e+01   1.5114379e+00
   1.4073500e+00   3.8200000e+01   1.5114379e+00
   1.4074000e+00   3.8200000e+01   1.5114379e+00
   1.4074500e+00   3.8100000e+01   1.4791138e+00
   1.4075000e+00   3.8200000e+01   1.4892205e+00
   1.4075500e+00   3.8300000e+01   1.4533486e+00
   1.4076000e+00   3.8200000e+01   1.4590712e+00
   1.4076500e+00   3.8100000e+01   1.4715827e+00
   1.4077000e+00   3.8100000e+01   1.4715827e+00
   1.4077500e+00   3.8100000e+01   1.4715827e+00
   1.4078000e+00   3.8100000e+01   1.4715827e+00
   1.4078500e+00   3.8100000e+01   1.4715827e+00
   1.4079000e+00   3.7900000e+01   1.5524175e+00
   1.4079500e+00   3.7900000e+01   1.5524175e+00
   1.4080000e+00   3.8000000e+01   1.5705625e+00
   1.4080500e+00   3.8100000e+01   1.5878007e+00
   1.4081000e+00   3.8200000e+01   1.5691470e+00
   1.4081500e+00   3.8200000e+01   1.5691470e+00
   1.4082000e+00   3.8200000e+01   1.5691470e+00
   1.4082500e+00   3.7900000e+01   1.5595583e+00
   1.4083000e+00   3.7900000e+01   1.6292466e+00
   1.4083500e+00   3.7900000e+01   1.6696640e+00
   1.4084000e+00   3.7900000e+01   1.6696640e+00
   1.4084500e+00   3.8000000e+01   1.6532796e+00
   1.4085000e+00   3.8100000e+01   1.6360522e+00
   1.4085500e+00   3.8200000e+01   1.6653328e+00
   1.4086000e+00   3.8200000e+01   1.6653328e+00
   1.4086500e+00   3.8200000e+01   1.6653328e+00
   1.4087000e+00   3.8200000e+01   1.6653328e+00
   1.4087500e+00   3.8100000e+01   1.6224125e+00
   1.4088000e+00   3.8100000e+01   1.6224125e+00
   1.4088500e+00   3.8100000e+01   1.6224125e+00
   1.4089000e+00   3.7900000e+01   1.6155494e+00
   1.4089500e+00   3.8000000e+01   1.6599866e+00
   1.4090000e+00   3.8000000e+01   1.6599866e+00
   1.4090500e+00   3.8100000e+01   1.6360522e+00
   1.4091000e+00   3.8100000e+01   1.6360522e+00
   1.4091500e+00   3.8100000e+01   1.6360522e+00
   1.4092000e+00   3.8100000e+01   1.6360522e+00
   1.4092500e+00   3.8100000e+01   1.6360522e+00
   1.4093000e+00   3.8200000e+01   1.6384274e+00
   1.4093500e+00   3.8200000e+01   1.6519349e+00
   1.4094000e+00   3.8100000e+01   1.6086571e+00
   1.4094500e+00   3.8100000e+01   1.6360522e+00
   1.4095000e+00   3.8000000e+01   1.6666667e+00
   1.4095500e+00   3.7600000e+01   1.6746476e+00
   1.4096000e+00   3.7700000e+01   1.7194961e+00
   1.4096500e+00   3.7700000e+01   1.7194961e+00
   1.4097000e+00   3.7700000e+01   1.6868775e+00
   1.4097500e+00   3.7700000e+01   1.6868775e+00
   1.4098000e+00   3.7700000e+01   1.6868775e+00
   1.4098500e+00   3.7600000e+01   1.6546232e+00
   1.4099000e+00   3.7900000e+01   1.7285190e+00
   1.4099500e+00   3.7800000e+01   1.6918103e+00
   1.4100000e+00   3.7800000e+01   1.6918103e+00
   1.4100500e+00   3.7800000e+01   1.6918103e+00
   1.4101000e+00   3.7900000e+01   1.6960739e+00
   1.4101500e+00   3.8100000e+01   1.7026124e+00
   1.4102000e+00   3.7900000e+01   1.8101565e+00
   1.4102500e+00   3.7800000e+01   1.8061623e+00
   1.4103000e+00   3.7800000e+01   1.6918103e+00
   1.4103500e+00   3.7800000e+01   1.6918103e+00
   1.4104000e+00   3.7800000e+01   1.6918103e+00
   1.4104500e+00   3.7700000e+01   1.6934514e+00
   1.4105000e+00   3.7800000e+01   1.6918103e+00
   1.4105500e+00   3.7800000e+01   1.6918103e+00
   1.4106000e+00   3.7900000e+01   1.6960739e+00
   1.4106500e+00   3.7900000e+01   1.6763055e+00
   1.4107000e+00   3.8000000e+01   1.6931233e+00
   1.4107500e+00   3.7800000e+01   1.6719915e+00
   1.4108000e+00   3.7800000e+01   1.6719915e+00
   1.4108500e+00   3.7800000e+01   1.6719915e+00
   1.4109000e+00   3.7800000e+01   1.6719915e+00
   1.4109500e+00   3.7700000e+01   1.6468826e+00
   1.4110000e+00   3.7700000e+01   1.6468826e+00
   1.4110500e+00   3.7900000e+01   1.6895101e+00
   1.4111000e+00   3.7900000e+01   1.6895101e+00
   1.4111500e+00   3.7900000e+01   1.6895101e+00
   1.4112000e+00   3.7900000e+01   1.6895101e+00
   1.4112500e+00   3.7900000e+01   1.6895101e+00
   1.4113000e+00   3.7900000e+01   1.6895101e+00
   1.4113500e+00   3.7900000e+01   1.6895101e+00
   1.4114000e+00   3.7800000e+01   1.6719915e+00
   1.4114500e+00   3.7800000e+01   1.6719915e+00
   1.4115000e+00   3.7700000e+01   1.6468826e+00
   1.4115500e+00   3.7700000e+01   1.6468826e+00
   1.4116000e+00   3.7700000e+01   1.6468826e+00
   1.4116500e+00   3.7700000e+01   1.6468826e+00
   1.4117000e+00   3.7700000e+01   1.6468826e+00
   1.4117500e+00   3.7700000e+01   1.6468826e+00
   1.4118000e+00   3.7700000e+01   1.6468826e+00
   1.4118500e+00   3.7800000e+01   1.6451950e+00
   1.4119000e+00   3.7800000e+01   1.6451950e+00
   1.4119500e+00   3.7600000e+01   1.7333333e+00
   1.4120000e+00   3.7600000e+01   1.7333333e+00
   1.4120500e+00   3.7600000e+01   1.7333333e+00
   1.4121000e+00   3.7500000e+01   1.7841898e+00
   1.4121500e+00   3.7700000e+01   1.7259458e+00
   1.4122000e+00   3.7800000e+01   1.7435596e+00
   1.4122500e+00   3.7700000e+01   1.7451520e+00
   1.4123000e+00   3.7800000e+01   1.7435596e+00
   1.4123500e+00   3.7700000e+01   1.7451520e+00
   1.4124000e+00   3.7800000e+01   1.6918103e+00
   1.4124500e+00   3.7600000e+01   1.7461068e+00
   1.4125000e+00   3.7600000e+01   1.7461068e+00
   1.4125500e+00   3.7700000e+01   1.7000000e+00
   1.4126000e+00   3.7900000e+01   1.7026124e+00
   1.4126500e+00   3.8100000e+01   1.6895101e+00
   1.4127000e+00   3.8000000e+01   1.6599866e+00
   1.4127500e+00   3.8000000e+01   1.6599866e+00
   1.4128000e+00   3.7800000e+01   1.6918103e+00
   1.4128500e+00   3.7900000e+01   1.6895101e+00
   1.4129000e+00   3.7800000e+01   1.7307673e+00
   1.4129500e+00   3.7800000e+01   1.7307673e+00
   1.4130000e+00   3.7800000e+01   1.7307673e+00
   1.4130500e+00   3.7900000e+01   1.7603661e+00
   1.4131000e+00   3.7900000e+01   1.7603661e+00
   1.4131500e+00   3.7900000e+01   1.7603661e+00
   1.4132000e+00   3.7900000e+01   1.7603661e+00
   1.4132500e+00   3.7900000e+01   1.7603661e+00
   1.4133000e+00   3.8000000e+01   1.7888544e+00
   1.4133500e+00   3.7900000e+01   1.7476969e+00
   1.4134000e+00   3.8000000e+01   1.7826323e+00
   1.4134500e+00   3.7900000e+01   1.7476969e+00
   1.4135000e+00   3.7800000e+01   1.7307673e+00
   1.4135500e+00   3.7700000e+01   1.7000000e+00
   1.4136000e+00   3.7600000e+01   1.6878652e+00
   1.4136500e+00   3.7500000e+01   1.7078251e+00
   1.4137000e+00   3.7400000e+01   1.7074998e+00
   1.4137500e+00   3.7300000e+01   1.6670000e+00
   1.4138000e+00   3.7300000e+01   1.6670000e+00
   1.4138500e+00   3.7300000e+01   1.6670000e+00
   1.4139000e+00   3.7200000e+01   1.6719915e+00
   1.4139500e+00   3.7100000e+01   1.6360522e+00
   1.4140000e+00   3.7100000e+01   1.6360522e+00
   1.4140500e+00   3.7100000e+01   1.6763055e+00
   1.4141000e+00   3.7000000e+01   1.7448336e+00
   1.4141500e+00   3.7100000e+01   1.7285190e+00
   1.4142000e+00   3.7100000e+01   1.7666667e+00
   1.4142500e+00   3.7000000e+01   1.8378732e+00
   1.4143000e+00   3.7000000e+01   1.8378732e+00
   1.4143500e+00   3.6900000e+01   1.8466185e+00
   1.4144000e+00   3.6800000e+01   1.8844392e+00
   1.4144500e+00   3.6900000e+01   1.9174636e+00
   1.4145000e+00   3.6800000e+01   1.8844392e+00
   1.4145500e+00   3.6800000e+01   1.8844392e+00
   1.4146000e+00   3.6800000e+01   1.8844392e+00
   1.4146500e+00   3.6900000e+01   1.8764624e+00
   1.4147000e+00   3.6800000e+01   1.8487233e+00
   1.4147500e+00   3.6900000e+01   1.8405917e+00
   1.4148000e+00   3.6900000e+01   1.8405917e+00
   1.4148500e+00   3.7100000e+01   1.8162844e+00
   1.4149000e+00   3.7100000e+01   1.8162844e+00
   1.4149500e+00   3.7100000e+01   1.8162844e+00
   1.4150000e+00   3.7100000e+01   1.8586136e+00
   1.4150500e+00   3.7100000e+01   1.8586136e+00
   1.4151000e+00   3.7100000e+01   1.8586136e+00
   1.4151500e+00   3.7100000e+01   1.8586136e+00
   1.4152000e+00   3.7100000e+01   1.8586136e+00
   1.4152500e+00   3.7200000e+01   1.8487233e+00
   1.4153000e+00   3.7200000e+01   1.8487233e+00
   1.4153500e+00   3.7100000e+01   1.8586136e+00
   1.4154000e+00   3.7000000e+01   1.8318176e+00
   1.4154500e+00   3.7000000e+01   1.8318176e+00
   1.4155000e+00   3.6900000e+01   1.8466185e+00
   1.4155500e+00   3.7000000e+01   1.8856181e+00
   1.4156000e+00   3.7100000e+01   1.8705317e+00
   1.4156500e+00   3.7100000e+01   1.8882679e+00
   1.4157000e+00   3.7100000e+01   1.8882679e+00
   1.4157500e+00   3.7100000e+01   1.8882679e+00
   1.4158000e+00   3.7200000e+01   1.8785337e+00
   1.4158500e+00   3.7200000e+01   1.8785337e+00
   1.4159000e+00   3.7200000e+01   1.8785337e+00
   1.4159500e+00   3.7200000e+01   1.8607048e+00
   1.4160000e+00   3.7300000e+01   1.8859127e+00
   1.4160500e+00   3.7100000e+01   1.8882679e+00
   1.4161000e+00   3.7000000e+01   1.9032137e+00
   1.4161500e+00   3.6800000e+01   1.9310331e+00
   1.4162000e+00   3.6800000e+01   1.9310331e+00
   1.4162500e+00   3.6900000e+01   1.9632739e+00
   1.4163000e+00   3.6900000e+01   1.9632739e+00
   1.4163500e+00   3.6900000e+01   1.9632739e+00
   1.4164000e+00   3.6900000e+01   1.9632739e+00
   1.4164500e+00   3.6800000e+01   2.0044395e+00
   1.4165000e+00   3.6600000e+01   1.9390719e+00
   1.4165500e+00   3.6600000e+01   1.9043809e+00
   1.4166000e+00   3.6600000e+01   1.9043809e+00
   1.4166500e+00   3.6700000e+01   1.9439364e+00
   1.4167000e+00   3.6700000e+01   1.9439364e+00
   1.4167500e+00   3.6800000e+01   1.8785337e+00
   1.4168000e+00   3.6700000e+01   1.8562208e+00
   1.4168500e+00   3.6800000e+01   1.8366636e+00
   1.4169000e+00   3.6700000e+01   1.8442102e+00
   1.4169500e+00   3.6700000e+01   1.8442102e+00
   1.4170000e+00   3.6700000e+01   1.8442102e+00
   1.4170500e+00   3.6600000e+01   1.8926759e+00
   1.4171000e+00   3.6600000e+01   1.8926759e+00
   1.4171500e+00   3.6700000e+01   1.8800118e+00
   1.4172000e+00   3.6700000e+01   1.8800118e+00
   1.4172500e+00   3.6700000e+01   1.8800118e+00
   1.4173000e+00   3.6600000e+01   1.8511258e+00
   1.4173500e+00   3.6600000e+01   1.8511258e+00
   1.4174000e+00   3.6600000e+01   1.8511258e+00
   1.4174500e+00   3.6500000e+01   1.8333333e+00
   1.4175000e+00   3.6500000e+01   1.8333333e+00
   1.4175500e+00   3.6500000e+01   1.8333333e+00
   1.4176000e+00   3.6600000e+01   1.8511258e+00
   1.4176500e+00   3.6600000e+01   1.8511258e+00
   1.4177000e+00   3.6600000e+01   1.8511258e+00
   1.4177500e+00   3.6600000e+01   1.8511258e+00
   1.4178000e+00   3.6600000e+01   1.8511258e+00
   1.4178500e+00   3.6600000e+01   1.8511258e+00
   1.4179000e+00   3.6700000e+01   1.8442102e+00
   1.4179500e+00   3.6600000e+01   1.8390819e+00
   1.4180000e+00   3.6500000e+01   1.8633900e+00
   1.4180500e+00   3.6200000e+01   1.8366636e+00
   1.4181000e+00   3.6200000e+01   1.8366636e+00
   1.4181500e+00   3.6300000e+01   1.8321208e+00
   1.4182000e+00   3.6200000e+01   1.8123036e+00
   1.4182500e+00   3.6100000e+01   1.7854349e+00
   1.4183000e+00   3.6100000e+01   1.7854349e+00
   1.4183500e+00   3.6100000e+01   1.7854349e+00
   1.4184000e+00   3.6000000e+01   1.7950549e+00
   1.4184500e+00   3.6000000e+01   1.7950549e+00
   1.4185000e+00   3.6000000e+01   1.7950549e+00
   1.4185500e+00   3.5900000e+01   1.8101565e+00
   1.4186000e+00   3.5900000e+01   1.8101565e+00
   1.4186500e+00   3.6000000e+01   1.8135294e+00
   1.4187000e+00   3.5900000e+01   1.8101565e+00
   1.4187500e+00   3.5900000e+01   1.8101565e+00
   1.4188000e+00   3.5900000e+01   1.8101565e+00
   1.4188500e+00   3.6100000e+01   1.8345451e+00
   1.4189000e+00   3.6100000e+01   1.8345451e+00
   1.4189500e+00   3.5900000e+01   1.7792008e+00
   1.4190000e+00   3.5700000e+01   1.7578396e+00
   1.4190500e+00   3.5700000e+01   1.7578396e+00
   1.4191000e+00   3.5800000e+01   1.7562586e+00
   1.4191500e+00   3.5700000e+01   1.7323715e+00
   1.4192000e+00   3.5700000e+01   1.7000000e+00
   1.4192500e+00   3.5600000e+01   1.7461068e+00
   1.4193000e+00   3.5500000e+01   1.7966017e+00
   1.4193500e+00   3.5500000e+01   1.7966017e+00
   1.4194000e+00   3.5200000e+01   1.8726096e+00
   1.4194500e+00   3.5300000e+01   1.8976594e+00
   1.4195000e+00   3.5200000e+01   1.8726096e+00
   1.4195500e+00   3.5200000e+01   1.8726096e+00
   1.4196000e+00   3.5200000e+01   1.8726096e+00
   1.4196500e+00   3.5200000e+01   1.8726096e+00
   1.4197000e+00   3.5100000e+01   1.8705317e+00
   1.4197500e+00   3.5300000e+01   1.8621970e+00
   1.4198000e+00   3.5300000e+01   1.8621970e+00
   1.4198500e+00   3.5300000e+01   1.8621970e+00
   1.4199000e+00   3.5200000e+01   1.8487233e+00
   1.4199500e+00   3.5200000e+01   1.8487233e+00
   1.4200000e+00   3.5200000e+01   1.8487233e+00
   1.4200500e+00   3.5100000e+01   1.8405917e+00
