     time (us)      	MABM		AB		AM		BM		A		B		ABM		M
   7.5020000e+05   5.4243750e+02   8.5416667e-01   6.3291667e+01   6.1375000e+01   5.8333333e+01   6.0250000e+01   8.3333333e-02   2.5453750e+03
   7.5030000e+05   5.4262500e+02   8.5416667e-01   6.3125000e+01   6.1229167e+01   5.8312500e+01   6.0208333e+01   8.3333333e-02   2.5453125e+03
   7.5040000e+05   5.4254167e+02   8.5416667e-01   6.3208333e+01   6.1312500e+01   5.8270833e+01   6.0166667e+01   1.2500000e-01   2.5452708e+03
   7.5050000e+05   5.4260417e+02   8.5416667e-01   6.3250000e+01   6.1312500e+01   5.8208333e+01   6.0145833e+01   8.3333333e-02   2.5451458e+03
   7.5060000e+05   5.4270833e+02   8.5416667e-01   6.3166667e+01   6.1229167e+01   5.8187500e+01   6.0125000e+01   8.3333333e-02   2.5451042e+03
   7.5070000e+05   5.4275000e+02   8.5416667e-01   6.3208333e+01   6.1270833e+01   5.8145833e+01   6.0083333e+01   4.1666667e-02   2.5449792e+03
   7.5080000e+05   5.4281250e+02   8.5416667e-01   6.3104167e+01   6.1208333e+01   5.8145833e+01   6.0041667e+01   8.3333333e-02   2.5449792e+03
   7.5090000e+05   5.4281250e+02   8.5416667e-01   6.3166667e+01   6.1250000e+01   5.8104167e+01   6.0020833e+01   6.2500000e-02   2.5448958e+03
   7.5100000e+05   5.4279167e+02   8.5416667e-01   6.3208333e+01   6.1270833e+01   5.8083333e+01   6.0020833e+01   6.2500000e-02   2.5448750e+03
   7.5110000e+05   5.4295833e+02   8.5416667e-01   6.3083333e+01   6.1145833e+01   5.8083333e+01   6.0020833e+01   2.0833333e-02   2.5448333e+03
   7.5120000e+05   5.4293750e+02   8.5416667e-01   6.3062500e+01   6.1125000e+01   5.8083333e+01   6.0020833e+01   6.2500000e-02   2.5448750e+03
   7.5130000e+05   5.4295833e+02   8.5416667e-01   6.3083333e+01   6.1166667e+01   5.8062500e+01   5.9979167e+01   4.1666667e-02   2.5447917e+03
   7.5140000e+05   5.4295833e+02   8.5416667e-01   6.3104167e+01   6.1187500e+01   5.8041667e+01   5.9958333e+01   4.1666667e-02   2.5447500e+03
   7.5150000e+05   5.4297917e+02   8.5416667e-01   6.3083333e+01   6.1125000e+01   5.8020833e+01   5.9979167e+01   6.2500000e-02   2.5447708e+03
   7.5160000e+05   5.4293750e+02   8.5416667e-01   6.3125000e+01   6.1229167e+01   5.8020833e+01   5.9916667e+01   6.2500000e-02   2.5447083e+03
   7.5170000e+05   5.4295833e+02   8.5416667e-01   6.3145833e+01   6.1208333e+01   5.7979167e+01   5.9916667e+01   6.2500000e-02   2.5446667e+03
   7.5180000e+05   5.4297917e+02   8.5416667e-01   6.3125000e+01   6.1270833e+01   5.7979167e+01   5.9833333e+01   6.2500000e-02   2.5445833e+03
   7.5190000e+05   5.4306250e+02   8.5416667e-01   6.3062500e+01   6.1208333e+01   5.7979167e+01   5.9833333e+01   4.1666667e-02   2.5445625e+03
   7.5200000e+05   5.4318750e+02   8.5416667e-01   6.2979167e+01   6.1125000e+01   5.7958333e+01   5.9812500e+01   2.0833333e-02   2.5445000e+03
   7.5210000e+05   5.4312500e+02   8.5416667e-01   6.3000000e+01   6.1145833e+01   5.7937500e+01   5.9791667e+01   8.3333333e-02   2.5445208e+03
   7.5220000e+05   5.4312500e+02   8.5416667e-01   6.3083333e+01   6.1187500e+01   5.7875000e+01   5.9770833e+01   6.2500000e-02   2.5444167e+03
   7.5230000e+05   5.4325000e+02   8.5416667e-01   6.2979167e+01   6.1125000e+01   5.7875000e+01   5.9729167e+01   4.1666667e-02   2.5443542e+03
   7.5240000e+05   5.4329167e+02   8.5416667e-01   6.2916667e+01   6.1062500e+01   5.7875000e+01   5.9729167e+01   6.2500000e-02   2.5443750e+03
   7.5250000e+05   5.4331250e+02   8.5416667e-01   6.2937500e+01   6.1041667e+01   5.7833333e+01   5.9729167e+01   6.2500000e-02   2.5443333e+03
   7.5260000e+05   5.4331250e+02   8.5416667e-01   6.2958333e+01   6.1041667e+01   5.7812500e+01   5.9729167e+01   6.2500000e-02   2.5443125e+03
   7.5270000e+05   5.4320833e+02   8.5416667e-01   6.3062500e+01   6.1166667e+01   5.7833333e+01   5.9729167e+01   4.1666667e-02   2.5443125e+03
   7.5280000e+05   5.4318750e+02   8.5416667e-01   6.3083333e+01   6.1229167e+01   5.7833333e+01   5.9687500e+01   4.1666667e-02   2.5442708e+03
   7.5290000e+05   5.4322917e+02   8.5416667e-01   6.3041667e+01   6.1166667e+01   5.7833333e+01   5.9708333e+01   4.1666667e-02   2.5442917e+03
   7.5300000e+05   5.4329167e+02   8.5416667e-01   6.3041667e+01   6.1166667e+01   5.7812500e+01   5.9687500e+01   0.0000000e+00   2.5442083e+03
   7.5310000e+05   5.4320833e+02   8.5416667e-01   6.3125000e+01   6.1187500e+01   5.7750000e+01   5.9687500e+01   6.2500000e-02   2.5442083e+03
   7.5320000e+05   5.4325000e+02   8.5416667e-01   6.3125000e+01   6.1166667e+01   5.7729167e+01   5.9687500e+01   4.1666667e-02   2.5441667e+03
   7.5330000e+05   5.4322917e+02   8.3333333e-01   6.3166667e+01   6.1187500e+01   5.7687500e+01   5.9666667e+01   8.3333333e-02   2.5441042e+03
   7.5340000e+05   5.4320833e+02   8.3333333e-01   6.3166667e+01   6.1187500e+01   5.7687500e+01   5.9666667e+01   1.0416667e-01   2.5441250e+03
   7.5350000e+05   5.4320833e+02   8.3333333e-01   6.3208333e+01   6.1208333e+01   5.7687500e+01   5.9687500e+01   6.2500000e-02   2.5441042e+03
   7.5360000e+05   5.4322917e+02   8.3333333e-01   6.3187500e+01   6.1229167e+01   5.7687500e+01   5.9645833e+01   6.2500000e-02   2.5440625e+03
   7.5370000e+05   5.4318750e+02   8.3333333e-01   6.3229167e+01   6.1270833e+01   5.7645833e+01   5.9604167e+01   1.0416667e-01   2.5440208e+03
   7.5380000e+05   5.4329167e+02   8.3333333e-01   6.3166667e+01   6.1291667e+01   5.7666667e+01   5.9541667e+01   4.1666667e-02   2.5439167e+03
   7.5390000e+05   5.4325000e+02   8.3333333e-01   6.3229167e+01   6.1333333e+01   5.7645833e+01   5.9541667e+01   4.1666667e-02   2.5438958e+03
   7.5400000e+05   5.4333333e+02   8.3333333e-01   6.3187500e+01   6.1312500e+01   5.7625000e+01   5.9500000e+01   2.0833333e-02   2.5438125e+03
   7.5410000e+05   5.4329167e+02   8.3333333e-01   6.3229167e+01   6.1333333e+01   5.7604167e+01   5.9500000e+01   4.1666667e-02   2.5438125e+03
   7.5420000e+05   5.4318750e+02   8.3333333e-01   6.3333333e+01   6.1437500e+01   5.7583333e+01   5.9479167e+01   6.2500000e-02   2.5437917e+03
   7.5430000e+05   5.4333333e+02   8.3333333e-01   6.3208333e+01   6.1333333e+01   5.7583333e+01   5.9458333e+01   4.1666667e-02   2.5437500e+03
   7.5440000e+05   5.4335417e+02   8.3333333e-01   6.3250000e+01   6.1416667e+01   5.7562500e+01   5.9395833e+01   0.0000000e+00   2.5436250e+03
   7.5450000e+05   5.4333333e+02   8.3333333e-01   6.3312500e+01   6.1395833e+01   5.7479167e+01   5.9395833e+01   4.1666667e-02   2.5435833e+03
   7.5460000e+05   5.4333333e+02   8.3333333e-01   6.3333333e+01   6.1416667e+01   5.7458333e+01   5.9375000e+01   4.1666667e-02   2.5435417e+03
   7.5470000e+05   5.4325000e+02   8.3333333e-01   6.3437500e+01   6.1479167e+01   5.7395833e+01   5.9354167e+01   8.3333333e-02   2.5435000e+03
   7.5480000e+05   5.4337500e+02   8.3333333e-01   6.3375000e+01   6.1395833e+01   5.7375000e+01   5.9354167e+01   4.1666667e-02   2.5434375e+03
   7.5490000e+05   5.4337500e+02   8.3333333e-01   6.3375000e+01   6.1416667e+01   5.7375000e+01   5.9333333e+01   4.1666667e-02   2.5434167e+03
   7.5500000e+05   5.4341667e+02   8.3333333e-01   6.3333333e+01   6.1375000e+01   5.7375000e+01   5.9333333e+01   4.1666667e-02   2.5434167e+03
   7.5510000e+05   5.4358333e+02   8.3333333e-01   6.3145833e+01   6.1250000e+01   5.7395833e+01   5.9291667e+01   4.1666667e-02   2.5433958e+03
   7.5520000e+05   5.4354167e+02   8.3333333e-01   6.3208333e+01   6.1291667e+01   5.7354167e+01   5.9270833e+01   6.2500000e-02   2.5433542e+03
   7.5530000e+05   5.4358333e+02   8.3333333e-01   6.3208333e+01   6.1270833e+01   5.7333333e+01   5.9270833e+01   4.1666667e-02   2.5433125e+03
   7.5540000e+05   5.4352083e+02   8.3333333e-01   6.3229167e+01   6.1312500e+01   5.7333333e+01   5.9250000e+01   8.3333333e-02   2.5433333e+03
   7.5550000e+05   5.4358333e+02   8.3333333e-01   6.3229167e+01   6.1333333e+01   5.7333333e+01   5.9229167e+01   2.0833333e-02   2.5432500e+03
   7.5560000e+05   5.4352083e+02   8.3333333e-01   6.3291667e+01   6.1395833e+01   5.7333333e+01   5.9229167e+01   2.0833333e-02   2.5432500e+03
   7.5570000e+05   5.4360417e+02   8.3333333e-01   6.3270833e+01   6.1333333e+01   5.7291667e+01   5.9229167e+01   0.0000000e+00   2.5431875e+03
   7.5580000e+05   5.4364583e+02   8.3333333e-01   6.3208333e+01   6.1291667e+01   5.7291667e+01   5.9208333e+01   2.0833333e-02   2.5431875e+03
   7.5590000e+05   5.4362500e+02   8.3333333e-01   6.3291667e+01   6.1291667e+01   5.7187500e+01   5.9187500e+01   6.2500000e-02   2.5431042e+03
   7.5600000e+05   5.4360417e+02   8.3333333e-01   6.3291667e+01   6.1270833e+01   5.7187500e+01   5.9208333e+01   8.3333333e-02   2.5431458e+03
   7.5610000e+05   5.4360417e+02   8.3333333e-01   6.3291667e+01   6.1333333e+01   5.7208333e+01   5.9166667e+01   6.2500000e-02   2.5431042e+03
   7.5620000e+05   5.4360417e+02   8.3333333e-01   6.3291667e+01   6.1354167e+01   5.7187500e+01   5.9125000e+01   8.3333333e-02   2.5430625e+03
   7.5630000e+05   5.4366667e+02   8.3333333e-01   6.3250000e+01   6.1312500e+01   5.7166667e+01   5.9104167e+01   8.3333333e-02   2.5430208e+03
   7.5640000e+05   5.4381250e+02   8.3333333e-01   6.3145833e+01   6.1250000e+01   5.7166667e+01   5.9062500e+01   4.1666667e-02   2.5429375e+03
   7.5650000e+05   5.4381250e+02   8.3333333e-01   6.3104167e+01   6.1208333e+01   5.7166667e+01   5.9062500e+01   8.3333333e-02   2.5429792e+03
   7.5660000e+05   5.4387500e+02   8.3333333e-01   6.3083333e+01   6.1250000e+01   5.7166667e+01   5.9000000e+01   4.1666667e-02   2.5428750e+03
   7.5670000e+05   5.4389583e+02   8.3333333e-01   6.3145833e+01   6.1208333e+01   5.7083333e+01   5.9020833e+01   4.1666667e-02   2.5428125e+03
   7.5680000e+05   5.4395833e+02   8.3333333e-01   6.3125000e+01   6.1166667e+01   5.7041667e+01   5.9000000e+01   4.1666667e-02   2.5427500e+03
   7.5690000e+05   5.4400000e+02   8.3333333e-01   6.3104167e+01   6.1083333e+01   5.7000000e+01   5.9020833e+01   6.2500000e-02   2.5427500e+03
   7.5700000e+05   5.4406250e+02   8.3333333e-01   6.3104167e+01   6.1083333e+01   5.6979167e+01   5.9000000e+01   2.0833333e-02   2.5426667e+03
   7.5710000e+05   5.4406250e+02   8.3333333e-01   6.3083333e+01   6.1020833e+01   5.6958333e+01   5.9020833e+01   6.2500000e-02   2.5427083e+03
   7.5720000e+05   5.4412500e+02   8.3333333e-01   6.3041667e+01   6.0958333e+01   5.6958333e+01   5.9041667e+01   4.1666667e-02   2.5427083e+03
   7.5730000e+05   5.4420833e+02   8.3333333e-01   6.2895833e+01   6.0854167e+01   5.6979167e+01   5.9020833e+01   8.3333333e-02   2.5427500e+03
   7.5740000e+05   5.4425000e+02   8.3333333e-01   6.2812500e+01   6.0812500e+01   5.6979167e+01   5.8979167e+01   1.2500000e-01   2.5427500e+03
   7.5750000e+05   5.4422917e+02   8.3333333e-01   6.2854167e+01   6.0895833e+01   5.6979167e+01   5.8937500e+01   1.0416667e-01   2.5426875e+03
   7.5760000e+05   5.4427083e+02   8.3333333e-01   6.2854167e+01   6.0895833e+01   5.6979167e+01   5.8937500e+01   6.2500000e-02   2.5426458e+03
   7.5770000e+05   5.4429167e+02   8.3333333e-01   6.2833333e+01   6.0875000e+01   5.6979167e+01   5.8937500e+01   6.2500000e-02   2.5426458e+03
   7.5780000e+05   5.4427083e+02   8.3333333e-01   6.2812500e+01   6.0895833e+01   5.6979167e+01   5.8895833e+01   1.0416667e-01   2.5426458e+03
   7.5790000e+05   5.4435417e+02   8.3333333e-01   6.2833333e+01   6.0854167e+01   5.6916667e+01   5.8895833e+01   6.2500000e-02   2.5425417e+03
   7.5800000e+05   5.4443750e+02   8.3333333e-01   6.2729167e+01   6.0750000e+01   5.6895833e+01   5.8875000e+01   1.0416667e-01   2.5425417e+03
   7.5810000e+05   5.4445833e+02   8.3333333e-01   6.2750000e+01   6.0770833e+01   5.6875000e+01   5.8854167e+01   8.3333333e-02   2.5424792e+03
   7.5820000e+05   5.4460417e+02   8.3333333e-01   6.2583333e+01   6.0666667e+01   5.6937500e+01   5.8854167e+01   4.1666667e-02   2.5425000e+03
   7.5830000e+05   5.4456250e+02   8.3333333e-01   6.2666667e+01   6.0729167e+01   5.6895833e+01   5.8833333e+01   4.1666667e-02   2.5424375e+03
   7.5840000e+05   5.4456250e+02   8.3333333e-01   6.2604167e+01   6.0645833e+01   5.6875000e+01   5.8833333e+01   1.2500000e-01   2.5425000e+03
   7.5850000e+05   5.4456250e+02   8.3333333e-01   6.2625000e+01   6.0666667e+01   5.6854167e+01   5.8812500e+01   1.2500000e-01   2.5424583e+03
   7.5860000e+05   5.4458333e+02   8.3333333e-01   6.2666667e+01   6.0729167e+01   5.6854167e+01   5.8791667e+01   6.2500000e-02   2.5423750e+03
   7.5870000e+05   5.4466667e+02   8.3333333e-01   6.2625000e+01   6.0687500e+01   5.6854167e+01   5.8791667e+01   2.0833333e-02   2.5423333e+03
   7.5880000e+05   5.4472917e+02   8.3333333e-01   6.2520833e+01   6.0645833e+01   5.6895833e+01   5.8770833e+01   2.0833333e-02   2.5423542e+03
   7.5890000e+05   5.4468750e+02   8.3333333e-01   6.2583333e+01   6.0687500e+01   5.6854167e+01   5.8750000e+01   4.1666667e-02   2.5423125e+03
   7.5900000e+05   5.4472917e+02   8.3333333e-01   6.2520833e+01   6.0645833e+01   5.6854167e+01   5.8729167e+01   6.2500000e-02   2.5423125e+03
   7.5910000e+05   5.4466667e+02   8.3333333e-01   6.2583333e+01   6.0729167e+01   5.6854167e+01   5.8708333e+01   6.2500000e-02   2.5422917e+03
   7.5920000e+05   5.4472917e+02   8.3333333e-01   6.2541667e+01   6.0750000e+01   5.6833333e+01   5.8625000e+01   6.2500000e-02   2.5421875e+03
   7.5930000e+05   5.4487500e+02   8.3333333e-01   6.2500000e+01   6.0687500e+01   5.6791667e+01   5.8604167e+01   0.0000000e+00   2.5420625e+03
   7.5940000e+05   5.4487500e+02   8.3333333e-01   6.2500000e+01   6.0666667e+01   5.6750000e+01   5.8583333e+01   4.1666667e-02   2.5420417e+03
   7.5950000e+05   5.4483333e+02   8.3333333e-01   6.2541667e+01   6.0687500e+01   5.6729167e+01   5.8583333e+01   6.2500000e-02   2.5420417e+03
   7.5960000e+05   5.4479167e+02   8.3333333e-01   6.2604167e+01   6.0770833e+01   5.6729167e+01   5.8562500e+01   4.1666667e-02   2.5420000e+03
   7.5970000e+05   5.4489583e+02   8.3333333e-01   6.2541667e+01   6.0729167e+01   5.6708333e+01   5.8520833e+01   2.0833333e-02   2.5419167e+03
   7.5980000e+05   5.4487500e+02   8.3333333e-01   6.2562500e+01   6.0750000e+01   5.6708333e+01   5.8520833e+01   2.0833333e-02   2.5419167e+03
   7.5990000e+05   5.4489583e+02   8.3333333e-01   6.2520833e+01   6.0729167e+01   5.6687500e+01   5.8479167e+01   6.2500000e-02   2.5418958e+03
   7.6000000e+05   5.4483333e+02   8.3333333e-01   6.2625000e+01   6.0833333e+01   5.6666667e+01   5.8458333e+01   4.1666667e-02   2.5418333e+03
   7.6010000e+05   5.4485417e+02   8.3333333e-01   6.2625000e+01   6.0833333e+01   5.6666667e+01   5.8458333e+01   2.0833333e-02   2.5418125e+03
   7.6020000e+05   5.4483333e+02   8.3333333e-01   6.2625000e+01   6.0833333e+01   5.6666667e+01   5.8458333e+01   4.1666667e-02   2.5418333e+03
   7.6030000e+05   5.4475000e+02   8.1250000e-01   6.2645833e+01   6.0916667e+01   5.6666667e+01   5.8395833e+01   1.2500000e-01   2.5418125e+03
   7.6040000e+05   5.4472917e+02   8.1250000e-01   6.2750000e+01   6.1020833e+01   5.6666667e+01   5.8395833e+01   4.1666667e-02   2.5417292e+03
   7.6050000e+05   5.4464583e+02   8.1250000e-01   6.2812500e+01   6.1104167e+01   5.6666667e+01   5.8375000e+01   6.2500000e-02   2.5417292e+03
   7.6060000e+05   5.4466667e+02   8.1250000e-01   6.2875000e+01   6.1166667e+01   5.6625000e+01   5.8333333e+01   2.0833333e-02   2.5416042e+03
   7.6070000e+05   5.4454167e+02   8.1250000e-01   6.2937500e+01   6.1229167e+01   5.6625000e+01   5.8333333e+01   8.3333333e-02   2.5416667e+03
   7.6080000e+05   5.4458333e+02   8.1250000e-01   6.2895833e+01   6.1166667e+01   5.6604167e+01   5.8333333e+01   1.0416667e-01   2.5416667e+03
   7.6090000e+05   5.4464583e+02   8.1250000e-01   6.2854167e+01   6.1166667e+01   5.6604167e+01   5.8291667e+01   8.3333333e-02   2.5416042e+03
   7.6100000e+05   5.4475000e+02   8.1250000e-01   6.2833333e+01   6.1125000e+01   5.6583333e+01   5.8291667e+01   2.0833333e-02   2.5415208e+03
   7.6110000e+05   5.4477083e+02   8.1250000e-01   6.2791667e+01   6.1083333e+01   5.6583333e+01   5.8291667e+01   4.1666667e-02   2.5415417e+03
   7.6120000e+05   5.4481250e+02   8.1250000e-01   6.2791667e+01   6.1083333e+01   5.6583333e+01   5.8291667e+01   0.0000000e+00   2.5415000e+03
   7.6130000e+05   5.4475000e+02   8.1250000e-01   6.2791667e+01   6.1083333e+01   5.6562500e+01   5.8270833e+01   8.3333333e-02   2.5415417e+03
   7.6140000e+05   5.4483333e+02   8.1250000e-01   6.2687500e+01   6.0979167e+01   5.6562500e+01   5.8270833e+01   1.0416667e-01   2.5415625e+03
   7.6150000e+05   5.4485417e+02   8.1250000e-01   6.2687500e+01   6.1041667e+01   5.6562500e+01   5.8208333e+01   8.3333333e-02   2.5414792e+03
   7.6160000e+05   5.4493750e+02   8.1250000e-01   6.2645833e+01   6.1000000e+01   5.6562500e+01   5.8208333e+01   4.1666667e-02   2.5414375e+03
   7.6170000e+05   5.4495833e+02   8.1250000e-01   6.2604167e+01   6.0958333e+01   5.6583333e+01   5.8229167e+01   4.1666667e-02   2.5414792e+03
   7.6180000e+05   5.4502083e+02   8.1250000e-01   6.2604167e+01   6.1020833e+01   5.6562500e+01   5.8145833e+01   0.0000000e+00   2.5413333e+03
   7.6190000e+05   5.4495833e+02   8.1250000e-01   6.2562500e+01   6.0979167e+01   5.6562500e+01   5.8145833e+01   1.0416667e-01   2.5414375e+03
   7.6200000e+05   5.4504167e+02   8.1250000e-01   6.2500000e+01   6.0937500e+01   5.6583333e+01   5.8145833e+01   6.2500000e-02   2.5414167e+03
   7.6210000e+05   5.4493750e+02   8.1250000e-01   6.2583333e+01   6.0979167e+01   5.6562500e+01   5.8166667e+01   1.0416667e-01   2.5414583e+03
   7.6220000e+05   5.4500000e+02   8.1250000e-01   6.2562500e+01   6.0979167e+01   5.6562500e+01   5.8145833e+01   6.2500000e-02   2.5413958e+03
   7.6230000e+05   5.4508333e+02   8.1250000e-01   6.2458333e+01   6.0895833e+01   5.6562500e+01   5.8125000e+01   8.3333333e-02   2.5413958e+03
   7.6240000e+05   5.4522917e+02   8.1250000e-01   6.2354167e+01   6.0875000e+01   5.6583333e+01   5.8062500e+01   2.0833333e-02   2.5412917e+03
   7.6250000e+05   5.4525000e+02   8.1250000e-01   6.2312500e+01   6.0812500e+01   5.6562500e+01   5.8062500e+01   6.2500000e-02   2.5413125e+03
   7.6260000e+05   5.4525000e+02   8.1250000e-01   6.2291667e+01   6.0854167e+01   5.6562500e+01   5.8000000e+01   8.3333333e-02   2.5412708e+03
   7.6270000e+05   5.4529167e+02   8.1250000e-01   6.2229167e+01   6.0791667e+01   5.6562500e+01   5.8000000e+01   1.0416667e-01   2.5412917e+03
   7.6280000e+05   5.4533333e+02   8.1250000e-01   6.2250000e+01   6.0854167e+01   5.6541667e+01   5.7937500e+01   6.2500000e-02   2.5411667e+03
   7.6290000e+05   5.4535417e+02   8.1250000e-01   6.2250000e+01   6.0854167e+01   5.6541667e+01   5.7937500e+01   4.1666667e-02   2.5411458e+03
   7.6300000e+05   5.4537500e+02   8.1250000e-01   6.2270833e+01   6.0895833e+01   5.6520833e+01   5.7895833e+01   2.0833333e-02   2.5410625e+03
   7.6310000e+05   5.4529167e+02   8.1250000e-01   6.2395833e+01   6.0937500e+01   5.6437500e+01   5.7895833e+01   6.2500000e-02   2.5410208e+03
   7.6320000e+05   5.4533333e+02   8.1250000e-01   6.2375000e+01   6.0895833e+01   5.6416667e+01   5.7895833e+01   6.2500000e-02   2.5410000e+03
   7.6330000e+05   5.4535417e+02   8.1250000e-01   6.2354167e+01   6.0916667e+01   5.6395833e+01   5.7833333e+01   8.3333333e-02   2.5409375e+03
   7.6340000e+05   5.4533333e+02   8.1250000e-01   6.2333333e+01   6.0895833e+01   5.6395833e+01   5.7833333e+01   1.2500000e-01   2.5409792e+03
   7.6350000e+05   5.4550000e+02   8.1250000e-01   6.2291667e+01   6.0875000e+01   5.6354167e+01   5.7770833e+01   4.1666667e-02   2.5407917e+03
   7.6360000e+05   5.4550000e+02   8.1250000e-01   6.2333333e+01   6.0875000e+01   5.6312500e+01   5.7770833e+01   4.1666667e-02   2.5407500e+03
   7.6370000e+05   5.4554167e+02   8.1250000e-01   6.2291667e+01   6.0916667e+01   5.6312500e+01   5.7687500e+01   4.1666667e-02   2.5406667e+03
   7.6380000e+05   5.4560417e+02   8.1250000e-01   6.2208333e+01   6.0895833e+01   5.6333333e+01   5.7645833e+01   4.1666667e-02   2.5406458e+03
   7.6390000e+05   5.4556250e+02   8.1250000e-01   6.2250000e+01   6.0937500e+01   5.6312500e+01   5.7625000e+01   6.2500000e-02   2.5406250e+03
   7.6400000e+05   5.4562500e+02   8.1250000e-01   6.2208333e+01   6.0895833e+01   5.6312500e+01   5.7625000e+01   4.1666667e-02   2.5406042e+03
   7.6410000e+05   5.4575000e+02   8.1250000e-01   6.2125000e+01   6.0833333e+01   5.6312500e+01   5.7604167e+01   0.0000000e+00   2.5405417e+03
   7.6420000e+05   5.4587500e+02   8.1250000e-01   6.1979167e+01   6.0687500e+01   5.6291667e+01   5.7583333e+01   4.1666667e-02   2.5405417e+03
