itr (50us dt) A(t) R(t)
1340000 1 577
1341000 0 626
1342000 0 663
1343000 2 722
1344000 1 758
1345000 1 773
1346000 0 811
1347000 1 855
1348000 0 884
1349000 0 924
1350000 0 969
1351000 0 1001
1352000 2 1043
1353000 0 1058
1354000 2 1080
1355000 0 1091
1356000 1 1092
1357000 0 1112
1358000 1 1129
1359000 1 1149
1360000 0 1159
1361000 0 1171
1362000 0 1176
1363000 0 1188
1364000 0 1214
1365000 0 1226
1366000 0 1248
1367000 0 1256
1368000 0 1271
1369000 0 1285
1370000 0 1286
1371000 0 1296
1372000 0 1294
1373000 0 1303
1374000 1 1306
1375000 0 1305
1376000 0 1295
1377000 0 1301
1378000 0 1287
1379000 0 1286
1380000 0 1298
1381000 0 1301
1382000 1 1311
1383000 1 1322
1384000 1 1314
1385000 0 1300
1386000 1 1296
1387000 0 1297
1388000 1 1287
1389000 0 1272
1390000 1 1255
1391000 0 1237
1392000 1 1232
1393000 1 1222
1394000 0 1202
1395000 0 1199
1396000 0 1202
1397000 1 1198
1398000 0 1197
1399000 3 1181
1400000 2 1170
1401000 3 1167
1402000 0 1148
1403000 1 1153
1404000 0 1146
1405000 0 1142
1406000 0 1135
1407000 0 1134
1408000 0 1135
1409000 0 1128
1410000 0 1121
1411000 1 1109
1412000 1 1098
1413000 0 1085
1414000 0 1079
1415000 0 1071
1416000 0 1061
1417000 1 1058
1418000 0 1041
1419000 0 1041
1420000 0 1045
1421000 1 1049
1422000 0 1034
1423000 0 1036
1424000 0 1032
1425000 1 1026
1426000 0 1027
1427000 0 1009
1428000 0 1000
1429000 1 982
1430000 0 971
1431000 0 958
1432000 0 957
1433000 0 951
1434000 2 941
1435000 0 920
1436000 1 913
1437000 1 916
1438000 0 904
1439000 0 900
1440000 3 889
1441000 0 859
1442000 0 859
1443000 0 857
1444000 0 851
1445000 0 840
1446000 0 839
1447000 1 828
1448000 1 802
1449000 2 769
1450000 3 746
1451000 3 723
1452000 0 701
1453000 1 700
1454000 1 700
1455000 1 695
1456000 1 677
1457000 0 666
1458000 0 675
1459000 2 667
1460000 1 656
1461000 1 651
1462000 2 642
1463000 0 634
1464000 0 633
1465000 0 640
1466000 1 636
1467000 0 635
1468000 1 632
1469000 0 636
1470000 2 617
1471000 0 601
1472000 0 595
1473000 0 598
1474000 0 596
1475000 0 590
1476000 1 582
1477000 0 570
1478000 0 571
1479000 1 560
1480000 3 552
1481000 0 549
1482000 1 541
1483000 1 537
1484000 0 534
1485000 1 535
1486000 0 524
1487000 3 534
1488000 2 533
1489000 0 527
1490000 2 527
1491000 0 513
1492000 3 495
1493000 3 477
1494000 1 460
1495000 1 454
1496000 2 450
1497000 2 445
1498000 1 451
1499000 0 454
1500000 2 457
1501000 6 463
1502000 3 431
1503000 4 384
1504000 2 354
1505000 5 343
1506000 0 331
1507000 1 341
1508000 0 342
1509000 3 353
1510000 2 348
1511000 2 331
1512000 1 315
1513000 5 307
1514000 4 306
1515000 2 304
1516000 5 297
1517000 2 294
1518000 1 295
1519000 1 295
1520000 2 298
1521000 3 297
1522000 1 294
1523000 1 304
1524000 3 310
1525000 3 309
1526000 2 304
1527000 8 292
1528000 8 281
1529000 2 259
1530000 1 255
1531000 0 260
1532000 2 270
1533000 1 277
1534000 0 281
1535000 0 294
1536000 0 300
1537000 2 308
1538000 0 312
1539000 7 308
1540000 2 301
1541000 3 306
1542000 1 301
1543000 3 300
1544000 5 290
1545000 3 283
1546000 5 288
1547000 5 284
1548000 0 278
1549000 2 284
1550000 2 287
1551000 1 287
1552000 0 296
1553000 1 297
1554000 0 304
1555000 1 313
1556000 2 325
1557000 2 324
1558000 0 326
1559000 0 332
1560000 0 333
1561000 1 339
1562000 1 335
1563000 1 340
1564000 2 337
1565000 3 351
1566000 2 339
1567000 2 321
1568000 1 322
1569000 3 303
1570000 0 290
1571000 3 279
1572000 3 264
1573000 3 264
1574000 0 266
1575000 1 267
1576000 4 280
1577000 1 278
1578000 2 290
1579000 1 298
1580000 1 305
1581000 2 308
1582000 0 305
1583000 2 311
1584000 2 311
1585000 6 302
1586000 1 299
1587000 4 293
1588000 2 292
1589000 4 292
1590000 1 285
1591000 0 285
1592000 3 280
1593000 3 266
1594000 0 270
1595000 3 268
1596000 2 268
1597000 2 263
1598000 3 264
1599000 3 258
1600000 0 253
1601000 5 251
1602000 3 242
1603000 6 232
1604000 3 214
1605000 7 185
1606000 20 151
1607000 32 106
1608000 36 53
1609000 38 32
1610000 95 22
1611000 123 16
1612000 137 9
1613000 135 5
1614000 140 3
1615000 190 9
1616000 213 6
1617000 262 2
1618000 292 1
1619000 327 6
1620000 335 4
1621000 345 9
1622000 341 3
1623000 359 2
1624000 398 5
1625000 449 1
1626000 494 2
1627000 558 2
1628000 578 1
1629000 613 4
1630000 606 4
1631000 599 2
1632000 611 3
1633000 650 4
1634000 689 2
1635000 715 2
1636000 765 3
1637000 780 2
1638000 794 2
1639000 821 2
1640000 850 1
1641000 902 0
1642000 922 4
1643000 963 2
1644000 1015 2
1645000 1017 3
1646000 1027 1
1647000 1037 2
1648000 1056 1
1649000 1047 3
1650000 1028 3
1651000 1033 1
1652000 1043 2
1653000 1044 4
1654000 1037 3
1655000 1056 5
1656000 1060 1
1657000 1077 1
1658000 1104 1
1659000 1089 0
1660000 1134 3
1661000 1140 4
1662000 1159 4
1663000 1167 2
1664000 1180 3
1665000 1136 1
1666000 1157 2
1667000 1149 1
1668000 1124 2
1669000 1084 6
1670000 1070 3
1671000 1044 0
1672000 1035 2
1673000 1010 2
1674000 1015 1
1675000 1007 2
1676000 995 2
1677000 1028 4
1678000 1012 2
1679000 1047 2
1680000 1055 4
1681000 1016 3
1682000 1024 2
1683000 1001 0
1684000 1014 4
1685000 1016 2
1686000 977 3
1687000 950 2
1688000 934 3
1689000 935 6
1690000 888 4
1691000 854 2
1692000 810 3
1693000 791 6
1694000 764 1
1695000 774 3
1696000 733 2
1697000 700 8
1698000 678 4
1699000 631 12
1700000 622 6
1701000 606 5
1702000 612 4
1703000 585 8
1704000 553 10
1705000 554 8
1706000 538 8
1707000 544 6
1708000 517 6
1709000 502 8
1710000 481 9
1711000 463 10
1712000 438 15
1713000 391 8
1714000 366 8
1715000 353 10
1716000 370 13
1717000 349 7
1718000 345 12
1719000 308 13
1720000 329 11
1721000 310 14
1722000 272 18
1723000 230 27
1724000 224 20
1725000 192 18
1726000 163 31
1727000 144 22
1728000 118 20
1729000 93 33
1730000 61 49
1731000 37 64
1732000 15 111
1733000 19 165
1734000 19 194
1735000 11 228
1736000 7 260
1737000 3 321
1738000 1 401
1739000 0 478
1740000 1 553
1741000 0 624
1742000 0 690
1743000 0 749
1744000 0 801
1745000 1 858
1746000 2 877
1747000 1 882
1748000 0 902
1749000 1 944
1750000 3 965
1751000 1 1004
1752000 2 1046
1753000 0 1075
1754000 1 1092
1755000 1 1122
1756000 1 1135
1757000 0 1150
1758000 0 1172
1759000 0 1180
1760000 1 1190
1761000 1 1188
1762000 1 1218
1763000 0 1228
1764000 1 1239
1765000 1 1264
1766000 1 1283
1767000 0 1298
1768000 0 1301
1769000 0 1305
1770000 0 1319
1771000 0 1333
1772000 0 1335
1773000 0 1341
1774000 1 1338
1775000 0 1339
1776000 0 1354
1777000 0 1357
1778000 0 1356
1779000 1 1357
1780000 1 1354
1781000 1 1347
