	time (us)      MABM               AB           AM              BM               A              B                 ABM           M           
   1.6800000e+04   4.2500000e+00   1.5625000e-02   5.6453125e+01   5.6468750e+01   3.9281250e+01   3.9265625e+01   0.0000000e+00   3.6335781e+03
   1.6900000e+04   4.3125000e+00   1.5625000e-02   5.6609375e+01   5.6609375e+01   3.9062500e+01   3.9062500e+01   0.0000000e+00   3.6331562e+03
   1.7000000e+04   4.3437500e+00   1.5625000e-02   5.6781250e+01   5.6703125e+01   3.8843750e+01   3.8921875e+01   1.5625000e-02   3.6328125e+03
   1.7100000e+04   4.4375000e+00   1.5625000e-02   5.6875000e+01   5.6859375e+01   3.8671875e+01   3.8687500e+01   0.0000000e+00   3.6323906e+03
   1.7200000e+04   4.4687500e+00   1.5625000e-02   5.7093750e+01   5.7078125e+01   3.8421875e+01   3.8437500e+01   0.0000000e+00   3.6318906e+03
   1.7300000e+04   4.5937500e+00   1.5625000e-02   5.7125000e+01   5.7078125e+01   3.8265625e+01   3.8312500e+01   0.0000000e+00   3.6316094e+03
   1.7400000e+04   4.6093750e+00   1.5625000e-02   5.7265625e+01   5.7281250e+01   3.8109375e+01   3.8093750e+01   0.0000000e+00   3.6312344e+03
   1.7500000e+04   4.6875000e+00   1.5625000e-02   5.7468750e+01   5.7437500e+01   3.7828125e+01   3.7859375e+01   0.0000000e+00   3.6307188e+03
   1.7600000e+04   4.7812500e+00   1.5625000e-02   5.7546875e+01   5.7671875e+01   3.7656250e+01   3.7531250e+01   0.0000000e+00   3.6302188e+03
   1.7700000e+04   4.8437500e+00   1.5625000e-02   5.7781250e+01   5.7781250e+01   3.7359375e+01   3.7359375e+01   0.0000000e+00   3.6297500e+03
   1.7800000e+04   4.8750000e+00   1.5625000e-02   5.7921875e+01   5.7921875e+01   3.7187500e+01   3.7187500e+01   0.0000000e+00   3.6294062e+03
   1.7900000e+04   4.9375000e+00   1.5625000e-02   5.8015625e+01   5.8125000e+01   3.7031250e+01   3.6921875e+01   0.0000000e+00   3.6289844e+03
   1.8000000e+04   4.9375000e+00   1.5625000e-02   5.8265625e+01   5.8218750e+01   3.6781250e+01   3.6828125e+01   0.0000000e+00   3.6286406e+03
   1.8100000e+04   5.0156250e+00   1.5625000e-02   5.8390625e+01   5.8375000e+01   3.6578125e+01   3.6593750e+01   0.0000000e+00   3.6282031e+03
   1.8200000e+04   5.1093750e+00   1.5625000e-02   5.8625000e+01   5.8437500e+01   3.6250000e+01   3.6437500e+01   0.0000000e+00   3.6277188e+03
   1.8300000e+04   5.2031250e+00   1.5625000e-02   5.8796875e+01   5.8515625e+01   3.5984375e+01   3.6265625e+01   0.0000000e+00   3.6272812e+03
   1.8400000e+04   5.2187500e+00   1.5625000e-02   5.8906250e+01   5.8656250e+01   3.5859375e+01   3.6109375e+01   0.0000000e+00   3.6270000e+03
   1.8500000e+04   5.2500000e+00   1.5625000e-02   5.9031250e+01   5.8750000e+01   3.5703125e+01   3.5984375e+01   0.0000000e+00   3.6267188e+03
   1.8600000e+04   5.3593750e+00   1.5625000e-02   5.9125000e+01   5.8812500e+01   3.5500000e+01   3.5812500e+01   0.0000000e+00   3.6263438e+03
   1.8700000e+04   5.4062500e+00   1.5625000e-02   5.9250000e+01   5.8906250e+01   3.5328125e+01   3.5671875e+01   0.0000000e+00   3.6260312e+03
   1.8800000e+04   5.5000000e+00   1.5625000e-02   5.9312500e+01   5.8953125e+01   3.5171875e+01   3.5531250e+01   0.0000000e+00   3.6257344e+03
   1.8900000e+04   5.5781250e+00   1.5625000e-02   5.9390625e+01   5.9031250e+01   3.5015625e+01   3.5375000e+01   0.0000000e+00   3.6254219e+03
   1.9000000e+04   5.6250000e+00   1.5625000e-02   5.9468750e+01   5.9234375e+01   3.4890625e+01   3.5125000e+01   0.0000000e+00   3.6250469e+03
   1.9100000e+04   5.7500000e+00   1.5625000e-02   5.9562500e+01   5.9406250e+01   3.4671875e+01   3.4828125e+01   0.0000000e+00   3.6245312e+03
   1.9200000e+04   5.8125000e+00   1.5625000e-02   5.9671875e+01   5.9531250e+01   3.4500000e+01   3.4640625e+01   0.0000000e+00   3.6241719e+03
   1.9300000e+04   5.8750000e+00   1.5625000e-02   5.9875000e+01   5.9656250e+01   3.4234375e+01   3.4453125e+01   0.0000000e+00   3.6237188e+03
   1.9400000e+04   5.9218750e+00   1.5625000e-02   5.9921875e+01   5.9796875e+01   3.4140625e+01   3.4265625e+01   0.0000000e+00   3.6234375e+03
   1.9500000e+04   5.9843750e+00   1.5625000e-02   6.0046875e+01   5.9781250e+01   3.3953125e+01   3.4218750e+01   0.0000000e+00   3.6232031e+03
   1.9600000e+04   6.0312500e+00   1.5625000e-02   6.0187500e+01   5.9968750e+01   3.3765625e+01   3.3984375e+01   0.0000000e+00   3.6227812e+03
   1.9700000e+04   6.1406250e+00   1.5625000e-02   6.0171875e+01   6.0046875e+01   3.3671875e+01   3.3796875e+01   0.0000000e+00   3.6225000e+03
   1.9800000e+04   6.1875000e+00   1.5625000e-02   6.0375000e+01   6.0218750e+01   3.3421875e+01   3.3578125e+01   0.0000000e+00   3.6220312e+03
   1.9900000e+04   6.2812500e+00   1.5625000e-02   6.0468750e+01   6.0281250e+01   3.3234375e+01   3.3421875e+01   0.0000000e+00   3.6216875e+03
   2.0000000e+04   6.2968750e+00   1.5625000e-02   6.0593750e+01   6.0421875e+01   3.3093750e+01   3.3265625e+01   0.0000000e+00   3.6213906e+03
   2.0100000e+04   6.3750000e+00   1.5625000e-02   6.0609375e+01   6.0531250e+01   3.3000000e+01   3.3078125e+01   0.0000000e+00   3.6211094e+03
   2.0200000e+04   6.4531250e+00   1.5625000e-02   6.0640625e+01   6.0578125e+01   3.2890625e+01   3.2953125e+01   0.0000000e+00   3.6208750e+03
   2.0300000e+04   6.5468750e+00   1.5625000e-02   6.0687500e+01   6.0656250e+01   3.2750000e+01   3.2781250e+01   0.0000000e+00   3.6205625e+03
   2.0400000e+04   6.6093750e+00   1.5625000e-02   6.0828125e+01   6.0718750e+01   3.2546875e+01   3.2656250e+01   0.0000000e+00   3.6202344e+03
   2.0500000e+04   6.6406250e+00   1.5625000e-02   6.0953125e+01   6.0859375e+01   3.2390625e+01   3.2484375e+01   0.0000000e+00   3.6199062e+03
   2.0600000e+04   6.6718750e+00   1.5625000e-02   6.1218750e+01   6.0984375e+01   3.2093750e+01   3.2328125e+01   0.0000000e+00   3.6194531e+03
   2.0700000e+04   6.6875000e+00   1.5625000e-02   6.1437500e+01   6.1234375e+01   3.1859375e+01   3.2062500e+01   0.0000000e+00   3.6189531e+03
   2.0800000e+04   6.7500000e+00   1.5625000e-02   6.1562500e+01   6.1265625e+01   3.1671875e+01   3.1968750e+01   0.0000000e+00   3.6186719e+03
   2.0900000e+04   6.8281250e+00   1.5625000e-02   6.1625000e+01   6.1328125e+01   3.1531250e+01   3.1828125e+01   0.0000000e+00   3.6183906e+03
   2.1000000e+04   6.8906250e+00   1.5625000e-02   6.1671875e+01   6.1421875e+01   3.1421875e+01   3.1671875e+01   0.0000000e+00   3.6181250e+03
   2.1100000e+04   7.0156250e+00   1.5625000e-02   6.1687500e+01   6.1500000e+01   3.1281250e+01   3.1468750e+01   0.0000000e+00   3.6177812e+03
   2.1200000e+04   7.1093750e+00   1.5625000e-02   6.1703125e+01   6.1578125e+01   3.1171875e+01   3.1296875e+01   0.0000000e+00   3.6175000e+03
   2.1300000e+04   7.1718750e+00   1.5625000e-02   6.1765625e+01   6.1750000e+01   3.1046875e+01   3.1062500e+01   0.0000000e+00   3.6171406e+03
   2.1400000e+04   7.2187500e+00   1.5625000e-02   6.1968750e+01   6.1921875e+01   3.0796875e+01   3.0843750e+01   0.0000000e+00   3.6166719e+03
   2.1500000e+04   7.2812500e+00   1.5625000e-02   6.2109375e+01   6.2000000e+01   3.0578125e+01   3.0687500e+01   1.5625000e-02   3.6163125e+03
   2.1600000e+04   7.3906250e+00   1.5625000e-02   6.2156250e+01   6.2062500e+01   3.0437500e+01   3.0531250e+01   0.0000000e+00   3.6160000e+03
   2.1700000e+04   7.4218750e+00   1.5625000e-02   6.2250000e+01   6.2140625e+01   3.0312500e+01   3.0421875e+01   0.0000000e+00   3.6157656e+03
   2.1800000e+04   7.4687500e+00   1.5625000e-02   6.2500000e+01   6.2203125e+01   3.0015625e+01   3.0312500e+01   0.0000000e+00   3.6153594e+03
   2.1900000e+04   7.5312500e+00   1.5625000e-02   6.2515625e+01   6.2328125e+01   2.9937500e+01   3.0125000e+01   0.0000000e+00   3.6150938e+03
   2.2000000e+04   7.6406250e+00   1.5625000e-02   6.2562500e+01   6.2515625e+01   2.9781250e+01   2.9828125e+01   0.0000000e+00   3.6146406e+03
   2.2100000e+04   7.7500000e+00   1.5625000e-02   6.2718750e+01   6.2562500e+01   2.9515625e+01   2.9671875e+01   0.0000000e+00   3.6142188e+03
   2.2200000e+04   7.7812500e+00   1.5625000e-02   6.2859375e+01   6.2640625e+01   2.9343750e+01   2.9562500e+01   0.0000000e+00   3.6139375e+03
   2.2300000e+04   7.9687500e+00   1.5625000e-02   6.2875000e+01   6.2578125e+01   2.9140625e+01   2.9437500e+01   0.0000000e+00   3.6136094e+03
   2.2400000e+04   8.0156250e+00   1.5625000e-02   6.3015625e+01   6.2703125e+01   2.8953125e+01   2.9265625e+01   0.0000000e+00   3.6132500e+03
   2.2500000e+04   8.1406250e+00   1.5625000e-02   6.3046875e+01   6.2734375e+01   2.8781250e+01   2.9093750e+01   1.5625000e-02   3.6129219e+03
   2.2600000e+04   8.2812500e+00   1.5625000e-02   6.3125000e+01   6.2796875e+01   2.8578125e+01   2.8906250e+01   0.0000000e+00   3.6125156e+03
   2.2700000e+04   8.3125000e+00   1.5625000e-02   6.3375000e+01   6.2890625e+01   2.8296875e+01   2.8781250e+01   0.0000000e+00   3.6121094e+03
   2.2800000e+04   8.3437500e+00   1.5625000e-02   6.3453125e+01   6.2906250e+01   2.8187500e+01   2.8734375e+01   0.0000000e+00   3.6119531e+03
   2.2900000e+04   8.5000000e+00   1.5625000e-02   6.3468750e+01   6.2828125e+01   2.8015625e+01   2.8656250e+01   0.0000000e+00   3.6117031e+03
   2.3000000e+04   8.5781250e+00   0.0000000e+00   6.3515625e+01   6.2906250e+01   2.7890625e+01   2.8500000e+01   1.5625000e-02   3.6114062e+03
   2.3100000e+04   8.7187500e+00   0.0000000e+00   6.3484375e+01   6.2937500e+01   2.7796875e+01   2.8343750e+01   0.0000000e+00   3.6111406e+03
   2.3200000e+04   8.8125000e+00   0.0000000e+00   6.3453125e+01   6.2968750e+01   2.7734375e+01   2.8218750e+01   0.0000000e+00   3.6109531e+03
   2.3300000e+04   8.8750000e+00   0.0000000e+00   6.3578125e+01   6.3046875e+01   2.7546875e+01   2.8078125e+01   0.0000000e+00   3.6106250e+03
   2.3400000e+04   8.9218750e+00   0.0000000e+00   6.3671875e+01   6.3140625e+01   2.7406250e+01   2.7937500e+01   0.0000000e+00   3.6103438e+03
   2.3500000e+04   9.0312500e+00   0.0000000e+00   6.3687500e+01   6.3125000e+01   2.7281250e+01   2.7843750e+01   0.0000000e+00   3.6101250e+03
   2.3600000e+04   9.2031250e+00   0.0000000e+00   6.3656250e+01   6.3093750e+01   2.7140625e+01   2.7703125e+01   0.0000000e+00   3.6098438e+03
   2.3700000e+04   9.2031250e+00   0.0000000e+00   6.3750000e+01   6.3250000e+01   2.7046875e+01   2.7546875e+01   0.0000000e+00   3.6095938e+03
   2.3800000e+04   9.2656250e+00   0.0000000e+00   6.3843750e+01   6.3250000e+01   2.6890625e+01   2.7484375e+01   0.0000000e+00   3.6093750e+03
   2.3900000e+04   9.3281250e+00   0.0000000e+00   6.4015625e+01   6.3250000e+01   2.6656250e+01   2.7421875e+01   0.0000000e+00   3.6090781e+03
   2.4000000e+04   9.3750000e+00   0.0000000e+00   6.4109375e+01   6.3406250e+01   2.6515625e+01   2.7218750e+01   0.0000000e+00   3.6087344e+03
   2.4100000e+04   9.4062500e+00   0.0000000e+00   6.4187500e+01   6.3484375e+01   2.6406250e+01   2.7109375e+01   0.0000000e+00   3.6085156e+03
   2.4200000e+04   9.5000000e+00   0.0000000e+00   6.4187500e+01   6.3531250e+01   2.6312500e+01   2.6968750e+01   0.0000000e+00   3.6082812e+03
   2.4300000e+04   9.5781250e+00   0.0000000e+00   6.4171875e+01   6.3500000e+01   2.6250000e+01   2.6921875e+01   0.0000000e+00   3.6081719e+03
   2.4400000e+04   9.6562500e+00   0.0000000e+00   6.4140625e+01   6.3609375e+01   2.6187500e+01   2.6718750e+01   1.5625000e-02   3.6079219e+03
   2.4500000e+04   9.7343750e+00   0.0000000e+00   6.4218750e+01   6.3718750e+01   2.6046875e+01   2.6546875e+01   0.0000000e+00   3.6075938e+03
   2.4600000e+04   9.7656250e+00   0.0000000e+00   6.4296875e+01   6.3843750e+01   2.5937500e+01   2.6390625e+01   0.0000000e+00   3.6073281e+03
   2.4700000e+04   9.8437500e+00   0.0000000e+00   6.4437500e+01   6.3953125e+01   2.5718750e+01   2.6203125e+01   0.0000000e+00   3.6069219e+03
   2.4800000e+04   9.9531250e+00   0.0000000e+00   6.4421875e+01   6.3984375e+01   2.5625000e+01   2.6062500e+01   0.0000000e+00   3.6066875e+03
   2.4900000e+04   9.9843750e+00   0.0000000e+00   6.4453125e+01   6.4046875e+01   2.5562500e+01   2.5968750e+01   0.0000000e+00   3.6065312e+03
   2.5000000e+04   1.0046875e+01   0.0000000e+00   6.4562500e+01   6.4140625e+01   2.5390625e+01   2.5812500e+01   0.0000000e+00   3.6062031e+03
   2.5100000e+04   1.0093750e+01   0.0000000e+00   6.4671875e+01   6.4234375e+01   2.5234375e+01   2.5671875e+01   0.0000000e+00   3.6059062e+03
   2.5200000e+04   1.0140625e+01   0.0000000e+00   6.4687500e+01   6.4343750e+01   2.5156250e+01   2.5500000e+01   1.5625000e-02   3.6056719e+03
   2.5300000e+04   1.0250000e+01   0.0000000e+00   6.4718750e+01   6.4312500e+01   2.5000000e+01   2.5406250e+01   3.1250000e-02   3.6054375e+03
   2.5400000e+04   1.0406250e+01   0.0000000e+00   6.4765625e+01   6.4312500e+01   2.4812500e+01   2.5265625e+01   1.5625000e-02   3.6050938e+03
   2.5500000e+04   1.0500000e+01   0.0000000e+00   6.4843750e+01   6.4296875e+01   2.4656250e+01   2.5203125e+01   0.0000000e+00   3.6048594e+03
   2.5600000e+04   1.0562500e+01   0.0000000e+00   6.4875000e+01   6.4343750e+01   2.4562500e+01   2.5093750e+01   0.0000000e+00   3.6046562e+03
   2.5700000e+04   1.0609375e+01   0.0000000e+00   6.4921875e+01   6.4421875e+01   2.4468750e+01   2.4968750e+01   0.0000000e+00   3.6044375e+03
   2.5800000e+04   1.0765625e+01   0.0000000e+00   6.4875000e+01   6.4359375e+01   2.4359375e+01   2.4875000e+01   0.0000000e+00   3.6042344e+03
   2.5900000e+04   1.0828125e+01   0.0000000e+00   6.4937500e+01   6.4453125e+01   2.4234375e+01   2.4718750e+01   0.0000000e+00   3.6039531e+03
   2.6000000e+04   1.0953125e+01   0.0000000e+00   6.5093750e+01   6.4515625e+01   2.3953125e+01   2.4531250e+01   0.0000000e+00   3.6034844e+03
   2.6100000e+04   1.1015625e+01   0.0000000e+00   6.5109375e+01   6.4687500e+01   2.3875000e+01   2.4296875e+01   0.0000000e+00   3.6031719e+03
   2.6200000e+04   1.1046875e+01   0.0000000e+00   6.5234375e+01   6.4734375e+01   2.3718750e+01   2.4218750e+01   0.0000000e+00   3.6029375e+03
   2.6300000e+04   1.1125000e+01   0.0000000e+00   6.5296875e+01   6.4796875e+01   2.3578125e+01   2.4078125e+01   0.0000000e+00   3.6026562e+03
   2.6400000e+04   1.1125000e+01   0.0000000e+00   6.5500000e+01   6.4953125e+01   2.3375000e+01   2.3921875e+01   0.0000000e+00   3.6022969e+03
   2.6500000e+04   1.1156250e+01   0.0000000e+00   6.5546875e+01   6.4953125e+01   2.3296875e+01   2.3890625e+01   0.0000000e+00   3.6021875e+03
   2.6600000e+04   1.1250000e+01   0.0000000e+00   6.5515625e+01   6.5015625e+01   2.3234375e+01   2.3734375e+01   0.0000000e+00   3.6019688e+03
   2.6700000e+04   1.1312500e+01   0.0000000e+00   6.5531250e+01   6.5031250e+01   2.3156250e+01   2.3656250e+01   0.0000000e+00   3.6018125e+03
   2.6800000e+04   1.1437500e+01   0.0000000e+00   6.5515625e+01   6.4984375e+01   2.3046875e+01   2.3578125e+01   0.0000000e+00   3.6016250e+03
   2.6900000e+04   1.1562500e+01   0.0000000e+00   6.5468750e+01   6.4906250e+01   2.2968750e+01   2.3531250e+01   0.0000000e+00   3.6015000e+03
   2.7000000e+04   1.1656250e+01   0.0000000e+00   6.5484375e+01   6.4937500e+01   2.2859375e+01   2.3406250e+01   0.0000000e+00   3.6012656e+03
   2.7100000e+04   1.1718750e+01   0.0000000e+00   6.5593750e+01   6.5078125e+01   2.2687500e+01   2.3203125e+01   0.0000000e+00   3.6008906e+03
   2.7200000e+04   1.1734375e+01   0.0000000e+00   6.5796875e+01   6.5265625e+01   2.2468750e+01   2.3000000e+01   0.0000000e+00   3.6004688e+03
   2.7300000e+04   1.1796875e+01   0.0000000e+00   6.5781250e+01   6.5375000e+01   2.2421875e+01   2.2828125e+01   0.0000000e+00   3.6002500e+03
   2.7400000e+04   1.1875000e+01   0.0000000e+00   6.5796875e+01   6.5421875e+01   2.2328125e+01   2.2703125e+01   0.0000000e+00   3.6000312e+03
   2.7500000e+04   1.1953125e+01   0.0000000e+00   6.5906250e+01   6.5453125e+01   2.2140625e+01   2.2593750e+01   0.0000000e+00   3.5997344e+03
   2.7600000e+04   1.2046875e+01   0.0000000e+00   6.5921875e+01   6.5421875e+01   2.2031250e+01   2.2531250e+01   0.0000000e+00   3.5995625e+03
   2.7700000e+04   1.2218750e+01   0.0000000e+00   6.5984375e+01   6.5359375e+01   2.1796875e+01   2.2421875e+01   0.0000000e+00   3.5992188e+03
   2.7800000e+04   1.2296875e+01   0.0000000e+00   6.6031250e+01   6.5421875e+01   2.1671875e+01   2.2281250e+01   0.0000000e+00   3.5989531e+03
   2.7900000e+04   1.2406250e+01   0.0000000e+00   6.6078125e+01   6.5500000e+01   2.1515625e+01   2.2093750e+01   0.0000000e+00   3.5986094e+03
   2.8000000e+04   1.2593750e+01   0.0000000e+00   6.6015625e+01   6.5453125e+01   2.1390625e+01   2.1953125e+01   0.0000000e+00   3.5983438e+03
   2.8100000e+04   1.2640625e+01   0.0000000e+00   6.6140625e+01   6.5515625e+01   2.1218750e+01   2.1843750e+01   0.0000000e+00   3.5980625e+03
   2.8200000e+04   1.2687500e+01   0.0000000e+00   6.6156250e+01   6.5562500e+01   2.1156250e+01   2.1750000e+01   0.0000000e+00   3.5979062e+03
   2.8300000e+04   1.2843750e+01   0.0000000e+00   6.6093750e+01   6.5562500e+01   2.1062500e+01   2.1593750e+01   0.0000000e+00   3.5976562e+03
   2.8400000e+04   1.2921875e+01   0.0000000e+00   6.6234375e+01   6.5578125e+01   2.0843750e+01   2.1500000e+01   0.0000000e+00   3.5973438e+03
   2.8500000e+04   1.3062500e+01   0.0000000e+00   6.6187500e+01   6.5531250e+01   2.0750000e+01   2.1406250e+01   0.0000000e+00   3.5971562e+03
   2.8600000e+04   1.3171875e+01   0.0000000e+00   6.6125000e+01   6.5500000e+01   2.0703125e+01   2.1328125e+01   0.0000000e+00   3.5970312e+03
   2.8700000e+04   1.3203125e+01   0.0000000e+00   6.6203125e+01   6.5562500e+01   2.0593750e+01   2.1234375e+01   0.0000000e+00   3.5968281e+03
   2.8800000e+04   1.3296875e+01   0.0000000e+00   6.6187500e+01   6.5546875e+01   2.0515625e+01   2.1156250e+01   0.0000000e+00   3.5966719e+03
   2.8900000e+04   1.3359375e+01   0.0000000e+00   6.6296875e+01   6.5640625e+01   2.0343750e+01   2.1000000e+01   0.0000000e+00   3.5963438e+03
   2.9000000e+04   1.3437500e+01   0.0000000e+00   6.6343750e+01   6.5750000e+01   2.0218750e+01   2.0812500e+01   0.0000000e+00   3.5960312e+03
   2.9100000e+04   1.3578125e+01   0.0000000e+00   6.6265625e+01   6.5718750e+01   2.0156250e+01   2.0703125e+01   0.0000000e+00   3.5958594e+03
   2.9200000e+04   1.3609375e+01   0.0000000e+00   6.6312500e+01   6.5796875e+01   2.0062500e+01   2.0578125e+01   1.5625000e-02   3.5956562e+03
   2.9300000e+04   1.3812500e+01   0.0000000e+00   6.6234375e+01   6.5703125e+01   1.9953125e+01   2.0484375e+01   0.0000000e+00   3.5954375e+03
   2.9400000e+04   1.3906250e+01   0.0000000e+00   6.6281250e+01   6.5687500e+01   1.9796875e+01   2.0390625e+01   1.5625000e-02   3.5952031e+03
   2.9500000e+04   1.3968750e+01   0.0000000e+00   6.6281250e+01   6.5718750e+01   1.9734375e+01   2.0296875e+01   1.5625000e-02   3.5950469e+03
   2.9600000e+04   1.4000000e+01   0.0000000e+00   6.6328125e+01   6.5671875e+01   1.9625000e+01   2.0281250e+01   4.6875000e-02   3.5949531e+03
   2.9700000e+04   1.4156250e+01   0.0000000e+00   6.6328125e+01   6.5718750e+01   1.9515625e+01   2.0125000e+01   0.0000000e+00   3.5946406e+03
   2.9800000e+04   1.4187500e+01   0.0000000e+00   6.6484375e+01   6.5828125e+01   1.9328125e+01   1.9984375e+01   0.0000000e+00   3.5943125e+03
   2.9900000e+04   1.4265625e+01   0.0000000e+00   6.6562500e+01   6.5859375e+01   1.9171875e+01   1.9875000e+01   0.0000000e+00   3.5940469e+03
   3.0000000e+04   1.4312500e+01   0.0000000e+00   6.6671875e+01   6.5937500e+01   1.9015625e+01   1.9750000e+01   0.0000000e+00   3.5937656e+03
   3.0100000e+04   1.4359375e+01   0.0000000e+00   6.6687500e+01   6.5937500e+01   1.8953125e+01   1.9703125e+01   0.0000000e+00   3.5936562e+03
   3.0200000e+04   1.4468750e+01   0.0000000e+00   6.6718750e+01   6.5875000e+01   1.8812500e+01   1.9656250e+01   0.0000000e+00   3.5934688e+03
   3.0300000e+04   1.4546875e+01   0.0000000e+00   6.6734375e+01   6.5953125e+01   1.8718750e+01   1.9500000e+01   0.0000000e+00   3.5932188e+03
   3.0400000e+04   1.4625000e+01   0.0000000e+00   6.6765625e+01   6.5984375e+01   1.8609375e+01   1.9390625e+01   0.0000000e+00   3.5930000e+03
   3.0500000e+04   1.4765625e+01   0.0000000e+00   6.6781250e+01   6.5921875e+01   1.8453125e+01   1.9312500e+01   0.0000000e+00   3.5927656e+03
   3.0600000e+04   1.4781250e+01   0.0000000e+00   6.6937500e+01   6.6031250e+01   1.8281250e+01   1.9187500e+01   0.0000000e+00   3.5924688e+03
   3.0700000e+04   1.4843750e+01   0.0000000e+00   6.6921875e+01   6.6015625e+01   1.8234375e+01   1.9140625e+01   0.0000000e+00   3.5923750e+03
   3.0800000e+04   1.4937500e+01   0.0000000e+00   6.6859375e+01   6.6046875e+01   1.8203125e+01   1.9015625e+01   0.0000000e+00   3.5922188e+03
   3.0900000e+04   1.4968750e+01   0.0000000e+00   6.6906250e+01   6.6156250e+01   1.8125000e+01   1.8875000e+01   0.0000000e+00   3.5920000e+03
